problem_id,variant_type,problem_text,correct_answer,problem_family,problem_subtype,instance_type,difficulty,contamination_pole,source,verifier_function,difficulty_params,notes
WIS_028,W2,"Intervals:
(0, start=0, end=2, weight=9)
(1, start=2, end=4, weight=9)
(2, start=4, end=6, weight=8)
(3, start=1, end=7, weight=37)
(4, start=7, end=9, weight=6)
Objective: maximize total weight of non-overlapping intervals.","Selected: {3, 4}, Total: 43",algorithmic,wis,adversarial,hard,high,procedural_seed_5069890737830562163,verify_wis,"{""subtype"":""WIS"",""intervals"":[{""id"":0,""start"":0,""end"":2,""weight"":9},{""id"":1,""start"":2,""end"":4,""weight"":9},{""id"":2,""start"":4,""end"":6,""weight"":8},{""id"":3,""start"":1,""end"":7,""weight"":37},{""id"":4,""start"":7,""end"":9,""weight"":6}],""greedy_succeeds"":false,""instance_type"":""adversarial"",""greedy_answer"":""Selected: {0, 1, 2, 4}, Total: 32"",""adversarial_pattern"":""anchor_conflict"",""difficulty_numeric"":15,""critical_step_index"":0}",stage1_procedural_generation
WIS_028,W3,"You are given weighted intervals on a timeline. Select a non-overlapping subset with maximum total weight.

Intervals:
Opening Keynote: start=0, end=2, weight=9
Panel Discussion: start=2, end=4, weight=9
Tech Demo: start=4, end=6, weight=8
Full Day Workshop: start=1, end=7, weight=37
Closing Remarks: start=7, end=9, weight=6

Two intervals conflict if their ranges overlap.
Reply with only the selected interval ids and the total weight.
Format: Selected: {X, X, X, ...}, Total: X","Selected: {3, 4}, Total: 43",algorithmic,wis,adversarial,hard,high,procedural_seed_5069890737830562163,verify_wis,"{""subtype"":""WIS"",""intervals"":[{""id"":0,""start"":0,""end"":2,""weight"":9},{""id"":1,""start"":2,""end"":4,""weight"":9},{""id"":2,""start"":4,""end"":6,""weight"":8},{""id"":3,""start"":1,""end"":7,""weight"":37},{""id"":4,""start"":7,""end"":9,""weight"":6}],""greedy_succeeds"":false,""instance_type"":""adversarial"",""greedy_answer"":""Selected: {0, 1, 2, 4}, Total: 32"",""adversarial_pattern"":""anchor_conflict"",""difficulty_numeric"":15,""critical_step_index"":0}","stage1_procedural_generation | {""entity_mapping"": {""Interval 0"": ""Opening Keynote"", ""Interval 1"": ""Panel Discussion"", ""Interval 2"": ""Tech Demo"", ""Interval 3"": ""Full Day Workshop"", ""Interval 4"": ""Closing Remarks""}, ""context"": ""Scheduling talks and sessions for a technology conference.""}"
WIS_028,W4,"J = {(sⱼ, fⱼ, wⱼ)} where:
  (s=0, f=2, w=9)
  (s=2, f=4, w=9)
  (s=4, f=6, w=8)
  (s=1, f=7, w=37)
  (s=7, f=9, w=6)
Non-overlap constraint: ∀i,j ∈ S: [sᵢ,fᵢ] ∩ [sⱼ,fⱼ] = ∅
Find: S ⊆ J maximizing Σⱼ∈S wⱼ
OUTPUT FORMAT:
Selected: {X, X, X, ...}, Total: X","Selected: {3, 4}, Total: 43",algorithmic,wis,adversarial,hard,high,procedural_seed_5069890737830562163,verify_wis,"{""subtype"":""WIS"",""intervals"":[{""id"":0,""start"":0,""end"":2,""weight"":9},{""id"":1,""start"":2,""end"":4,""weight"":9},{""id"":2,""start"":4,""end"":6,""weight"":8},{""id"":3,""start"":1,""end"":7,""weight"":37},{""id"":4,""start"":7,""end"":9,""weight"":6}],""greedy_succeeds"":false,""instance_type"":""adversarial"",""greedy_answer"":""Selected: {0, 1, 2, 4}, Total: 32"",""adversarial_pattern"":""anchor_conflict"",""difficulty_numeric"":15,""critical_step_index"":0}",stage1_procedural_generation
WIS_028,W6,"You are given weighted intervals on a timeline. Select a non-overlapping subset with maximum total weight.

Intervals:
Interval 0: start=0, end=2, weight=9
Interval 1: start=2, end=4, weight=9
Interval 2: start=4, end=6, weight=8
Interval 3: start=1, end=7, weight=37
Interval 4: start=7, end=9, weight=6

Two intervals conflict if their ranges overlap.
Reply with only the selected interval ids and the total weight.
Format: Selected: {X, X, X, ...}, Total: X","Selected: {0, 1, 2, 3, 4}, Total: 45",algorithmic,wis,adversarial,hard,high,procedural_seed_5069890737830562163,verify_wis,"{""subtype"": ""WIS"", ""intervals"": [{""id"": 0, ""start"": 0, ""end"": 1, ""weight"": 15}, {""id"": 1, ""start"": 2, ""end"": 3, ""weight"": 7}, {""id"": 2, ""start"": 4, ""end"": 5, ""weight"": 4}, {""id"": 3, ""start"": 6, ""end"": 7, ""weight"": 11}, {""id"": 4, ""start"": 8, ""end"": 9, ""weight"": 8}], ""greedy_succeeds"": false, ""instance_type"": ""adversarial"", ""greedy_answer"": ""Selected: {0, 1, 2, 4}, Total: 32"", ""adversarial_pattern"": ""anchor_conflict"", ""difficulty_numeric"": 15, ""critical_step_index"": 0, ""weights"": {""0"": 15, ""1"": 7, ""2"": 4, ""3"": 11, ""4"": 8}}",stage1_procedural_generation | w6_seed=2463483692
WIS_029,W1,"You have a set of weighted time intervals. Choose a collection of non-overlapping intervals that maximizes the sum of weights.

Intervals:
Interval 0: start=0, end=2, weight=7
Interval 1: start=2, end=4, weight=8
Interval 2: start=4, end=6, weight=7
Interval 3: start=6, end=8, weight=7
Interval 4: start=1, end=9, weight=41
Interval 5: start=9, end=11, weight=6

Intervals are in conflict when their time ranges have any overlap.
Respond with just the chosen interval ids and their combined weight.
Format: Selected: {X, X, X, ...}, Total: X","Selected: {4, 5}, Total: 47",algorithmic,wis,adversarial,hard,high,procedural_seed_129551032300386607,verify_wis,"{""subtype"":""WIS"",""intervals"":[{""id"":0,""start"":0,""end"":2,""weight"":7},{""id"":1,""start"":2,""end"":4,""weight"":8},{""id"":2,""start"":4,""end"":6,""weight"":7},{""id"":3,""start"":6,""end"":8,""weight"":7},{""id"":4,""start"":1,""end"":9,""weight"":41},{""id"":5,""start"":9,""end"":11,""weight"":6}],""greedy_succeeds"":false,""instance_type"":""adversarial"",""greedy_answer"":""Selected: {0, 1, 2, 3, 5}, Total: 35"",""adversarial_pattern"":""anchor_conflict"",""difficulty_numeric"":15,""critical_step_index"":0}",stage1_procedural_generation
WIS_029,W2,"Intervals:
(0, start=0, end=2, weight=7)
(1, start=2, end=4, weight=8)
(2, start=4, end=6, weight=7)
(3, start=6, end=8, weight=7)
(4, start=1, end=9, weight=41)
(5, start=9, end=11, weight=6)
Objective: maximize total weight of non-overlapping intervals.","Selected: {4, 5}, Total: 47",algorithmic,wis,adversarial,hard,high,procedural_seed_129551032300386607,verify_wis,"{""subtype"":""WIS"",""intervals"":[{""id"":0,""start"":0,""end"":2,""weight"":7},{""id"":1,""start"":2,""end"":4,""weight"":8},{""id"":2,""start"":4,""end"":6,""weight"":7},{""id"":3,""start"":6,""end"":8,""weight"":7},{""id"":4,""start"":1,""end"":9,""weight"":41},{""id"":5,""start"":9,""end"":11,""weight"":6}],""greedy_succeeds"":false,""instance_type"":""adversarial"",""greedy_answer"":""Selected: {0, 1, 2, 3, 5}, Total: 35"",""adversarial_pattern"":""anchor_conflict"",""difficulty_numeric"":15,""critical_step_index"":0}",stage1_procedural_generation
WIS_029,W3,"You are given weighted intervals on a timeline. Select a non-overlapping subset with maximum total weight.

Intervals:
Opening Keynote: start=0, end=2, weight=7
AI Panel: start=2, end=4, weight=8
Security Workshop: start=4, end=6, weight=7
Networking Break: start=6, end=8, weight=7
Full Day Bootcamp: start=1, end=9, weight=41
Closing Remarks: start=9, end=11, weight=6

Two intervals conflict if their ranges overlap.
Reply with only the selected interval ids and the total weight.
Format: Selected: {X, X, X, ...}, Total: X","Selected: {4, 5}, Total: 47",algorithmic,wis,adversarial,hard,high,procedural_seed_129551032300386607,verify_wis,"{""subtype"":""WIS"",""intervals"":[{""id"":0,""start"":0,""end"":2,""weight"":7},{""id"":1,""start"":2,""end"":4,""weight"":8},{""id"":2,""start"":4,""end"":6,""weight"":7},{""id"":3,""start"":6,""end"":8,""weight"":7},{""id"":4,""start"":1,""end"":9,""weight"":41},{""id"":5,""start"":9,""end"":11,""weight"":6}],""greedy_succeeds"":false,""instance_type"":""adversarial"",""greedy_answer"":""Selected: {0, 1, 2, 3, 5}, Total: 35"",""adversarial_pattern"":""anchor_conflict"",""difficulty_numeric"":15,""critical_step_index"":0}","stage1_procedural_generation | {""entity_mapping"": {""Interval 0"": ""Opening Keynote"", ""Interval 1"": ""AI Panel"", ""Interval 2"": ""Security Workshop"", ""Interval 3"": ""Networking Break"", ""Interval 4"": ""Full Day Bootcamp"", ""Interval 5"": ""Closing Remarks""}, ""context"": ""Scheduling talks and workshops for a technology conference to maximize attendee value.""}"
WIS_029,W4,"J = {(sⱼ, fⱼ, wⱼ)} where:
  (s=0, f=2, w=7)
  (s=2, f=4, w=8)
  (s=4, f=6, w=7)
  (s=6, f=8, w=7)
  (s=1, f=9, w=41)
  (s=9, f=11, w=6)
Non-overlap constraint: ∀i,j ∈ S: [sᵢ,fᵢ] ∩ [sⱼ,fⱼ] = ∅
Find: S ⊆ J maximizing Σⱼ∈S wⱼ
OUTPUT FORMAT:
Selected: {X, X, X, ...}, Total: X","Selected: {4, 5}, Total: 47",algorithmic,wis,adversarial,hard,high,procedural_seed_129551032300386607,verify_wis,"{""subtype"":""WIS"",""intervals"":[{""id"":0,""start"":0,""end"":2,""weight"":7},{""id"":1,""start"":2,""end"":4,""weight"":8},{""id"":2,""start"":4,""end"":6,""weight"":7},{""id"":3,""start"":6,""end"":8,""weight"":7},{""id"":4,""start"":1,""end"":9,""weight"":41},{""id"":5,""start"":9,""end"":11,""weight"":6}],""greedy_succeeds"":false,""instance_type"":""adversarial"",""greedy_answer"":""Selected: {0, 1, 2, 3, 5}, Total: 35"",""adversarial_pattern"":""anchor_conflict"",""difficulty_numeric"":15,""critical_step_index"":0}",stage1_procedural_generation
WIS_029,W6,"You are given weighted intervals on a timeline. Select a non-overlapping subset with maximum total weight.

Intervals:
Interval 0: start=0, end=2, weight=7
Interval 1: start=2, end=4, weight=8
Interval 2: start=4, end=6, weight=7
Interval 3: start=6, end=8, weight=7
Interval 4: start=1, end=9, weight=41
Interval 5: start=9, end=11, weight=6

Two intervals conflict if their ranges overlap.
Reply with only the selected interval ids and the total weight.
Format: Selected: {X, X, X, ...}, Total: X","Selected: {0, 1, 2, 3, 4, 5}, Total: 63",algorithmic,wis,adversarial,hard,high,procedural_seed_129551032300386607,verify_wis,"{""subtype"": ""WIS"", ""intervals"": [{""id"": 0, ""start"": 0, ""end"": 1, ""weight"": 7}, {""id"": 1, ""start"": 2, ""end"": 3, ""weight"": 14}, {""id"": 2, ""start"": 4, ""end"": 5, ""weight"": 7}, {""id"": 3, ""start"": 6, ""end"": 7, ""weight"": 15}, {""id"": 4, ""start"": 8, ""end"": 9, ""weight"": 16}, {""id"": 5, ""start"": 10, ""end"": 11, ""weight"": 4}], ""greedy_succeeds"": false, ""instance_type"": ""adversarial"", ""greedy_answer"": ""Selected: {0, 1, 2, 3, 5}, Total: 35"", ""adversarial_pattern"": ""anchor_conflict"", ""difficulty_numeric"": 15, ""critical_step_index"": 0, ""weights"": {""0"": 7, ""1"": 14, ""2"": 7, ""3"": 15, ""4"": 16, ""5"": 4}}",stage1_procedural_generation | w6_seed=2142132050
WIS_030,W1,"You have weighted intervals positioned along a timeline. Choose a subset where no intervals overlap, maximizing the sum of weights.

Intervals:
Interval 0: start=11, end=17, weight=16
Interval 1: start=11, end=16, weight=6
Interval 2: start=4, end=7, weight=18
Interval 3: start=11, end=14, weight=6
Interval 4: start=16, end=21, weight=13
Interval 5: start=7, end=11, weight=18
Interval 6: start=1, end=4, weight=7
Interval 7: start=10, end=15, weight=17
Interval 8: start=3, end=7, weight=9

Intervals are in conflict when their ranges have any overlap.
Respond with just the chosen interval ids and their combined weight.
Format: Selected: {X, X, X, ...}, Total: X","Selected: {1, 2, 4, 5, 6}, Total: 62",algorithmic,wis,adversarial,hard,high,procedural_seed_15946135467243866391,verify_wis,"{""subtype"":""WIS"",""intervals"":[{""id"":0,""start"":11,""end"":17,""weight"":16},{""id"":1,""start"":11,""end"":16,""weight"":6},{""id"":2,""start"":4,""end"":7,""weight"":18},{""id"":3,""start"":11,""end"":14,""weight"":6},{""id"":4,""start"":16,""end"":21,""weight"":13},{""id"":5,""start"":7,""end"":11,""weight"":18},{""id"":6,""start"":1,""end"":4,""weight"":7},{""id"":7,""start"":10,""end"":15,""weight"":17},{""id"":8,""start"":3,""end"":7,""weight"":9}],""greedy_succeeds"":true,""instance_type"":""standard"",""greedy_answer"":""Selected: {6, 2, 5, 3, 4}, Total: 62"",""difficulty_numeric"":15,""critical_step_index"":-1}",pre_stage2_cleanup_generation
WIS_030,W2,"Intervals:
(0, start=11, end=17, weight=16)
(1, start=11, end=16, weight=6)
(2, start=4, end=7, weight=18)
(3, start=11, end=14, weight=6)
(4, start=16, end=21, weight=13)
(5, start=7, end=11, weight=18)
(6, start=1, end=4, weight=7)
(7, start=10, end=15, weight=17)
(8, start=3, end=7, weight=9)
Objective: maximize total weight of non-overlapping intervals.","Selected: {1, 2, 4, 5, 6}, Total: 62",algorithmic,wis,adversarial,hard,high,procedural_seed_15946135467243866391,verify_wis,"{""subtype"":""WIS"",""intervals"":[{""id"":0,""start"":11,""end"":17,""weight"":16},{""id"":1,""start"":11,""end"":16,""weight"":6},{""id"":2,""start"":4,""end"":7,""weight"":18},{""id"":3,""start"":11,""end"":14,""weight"":6},{""id"":4,""start"":16,""end"":21,""weight"":13},{""id"":5,""start"":7,""end"":11,""weight"":18},{""id"":6,""start"":1,""end"":4,""weight"":7},{""id"":7,""start"":10,""end"":15,""weight"":17},{""id"":8,""start"":3,""end"":7,""weight"":9}],""greedy_succeeds"":true,""instance_type"":""standard"",""greedy_answer"":""Selected: {6, 2, 5, 3, 4}, Total: 62"",""difficulty_numeric"":15,""critical_step_index"":-1}",pre_stage2_cleanup_generation
WIS_030,W3,"You are given weighted intervals on a timeline. Select a non-overlapping subset with maximum total weight.

Intervals:
Panel Discussion: start=11, end=17, weight=16
Keynote Speech: start=11, end=16, weight=6
Morning Workshop: start=4, end=7, weight=18
Tech Demo: start=11, end=14, weight=6
Closing Ceremony: start=16, end=21, weight=13
Networking Break: start=7, end=11, weight=18
Registration Desk: start=1, end=4, weight=7
Product Launch: start=10, end=15, weight=17
Coffee Session: start=3, end=7, weight=9

Two intervals conflict if their ranges overlap.
Reply with only the selected interval ids and the total weight.
Format: Selected: {X, X, X, ...}, Total: X","Selected: {1, 2, 4, 5, 6}, Total: 62",algorithmic,wis,adversarial,hard,high,procedural_seed_15946135467243866391,verify_wis,"{""subtype"":""WIS"",""intervals"":[{""id"":0,""start"":11,""end"":17,""weight"":16},{""id"":1,""start"":11,""end"":16,""weight"":6},{""id"":2,""start"":4,""end"":7,""weight"":18},{""id"":3,""start"":11,""end"":14,""weight"":6},{""id"":4,""start"":16,""end"":21,""weight"":13},{""id"":5,""start"":7,""end"":11,""weight"":18},{""id"":6,""start"":1,""end"":4,""weight"":7},{""id"":7,""start"":10,""end"":15,""weight"":17},{""id"":8,""start"":3,""end"":7,""weight"":9}],""greedy_succeeds"":true,""instance_type"":""standard"",""greedy_answer"":""Selected: {6, 2, 5, 3, 4}, Total: 62"",""difficulty_numeric"":15,""critical_step_index"":-1}","pre_stage2_cleanup_generation | {""entity_mapping"": {""Interval 0"": ""Panel Discussion"", ""Interval 1"": ""Keynote Speech"", ""Interval 2"": ""Morning Workshop"", ""Interval 3"": ""Tech Demo"", ""Interval 4"": ""Closing Ceremony"", ""Interval 5"": ""Networking Break"", ""Interval 6"": ""Registration Desk"", ""Interval 7"": ""Product Launch"", ""Interval 8"": ""Coffee Session""}, ""context"": ""Scheduling events for a one-day technology conference to maximize attendee value.""}"
WIS_030,W4,"J = {(sⱼ, fⱼ, wⱼ)} where:
  (s=11, f=17, w=16)
  (s=11, f=16, w=6)
  (s=4, f=7, w=18)
  (s=11, f=14, w=6)
  (s=16, f=21, w=13)
  (s=7, f=11, w=18)
  (s=1, f=4, w=7)
  (s=10, f=15, w=17)
  (s=3, f=7, w=9)
Non-overlap constraint: ∀i,j ∈ S: [sᵢ,fᵢ] ∩ [sⱼ,fⱼ] = ∅
Find: S ⊆ J maximizing Σⱼ∈S wⱼ
OUTPUT FORMAT:
Selected: {X, X, X, ...}, Total: X","Selected: {1, 2, 4, 5, 6}, Total: 62",algorithmic,wis,adversarial,hard,high,procedural_seed_15946135467243866391,verify_wis,"{""subtype"":""WIS"",""intervals"":[{""id"":0,""start"":11,""end"":17,""weight"":16},{""id"":1,""start"":11,""end"":16,""weight"":6},{""id"":2,""start"":4,""end"":7,""weight"":18},{""id"":3,""start"":11,""end"":14,""weight"":6},{""id"":4,""start"":16,""end"":21,""weight"":13},{""id"":5,""start"":7,""end"":11,""weight"":18},{""id"":6,""start"":1,""end"":4,""weight"":7},{""id"":7,""start"":10,""end"":15,""weight"":17},{""id"":8,""start"":3,""end"":7,""weight"":9}],""greedy_succeeds"":true,""instance_type"":""standard"",""greedy_answer"":""Selected: {6, 2, 5, 3, 4}, Total: 62"",""difficulty_numeric"":15,""critical_step_index"":-1}",pre_stage2_cleanup_generation
WIS_030,W6,"You are given weighted intervals on a timeline. Select a non-overlapping subset with maximum total weight.

Intervals:
Interval 0: start=11, end=17, weight=16
Interval 1: start=11, end=16, weight=6
Interval 2: start=4, end=7, weight=18
Interval 3: start=11, end=14, weight=6
Interval 4: start=16, end=21, weight=13
Interval 5: start=7, end=11, weight=18
Interval 6: start=1, end=4, weight=7
Interval 7: start=10, end=15, weight=17
Interval 8: start=3, end=7, weight=9

Two intervals conflict if their ranges overlap.
Reply with only the selected interval ids and the total weight.
Format: Selected: {X, X, X, ...}, Total: X","Selected: {0, 1, 2, 3, 4, 5, 6, 7, 8}, Total: 102",algorithmic,wis,adversarial,hard,high,procedural_seed_15946135467243866391,verify_wis,"{""subtype"": ""WIS"", ""intervals"": [{""id"": 0, ""start"": 0, ""end"": 1, ""weight"": 14}, {""id"": 1, ""start"": 2, ""end"": 3, ""weight"": 11}, {""id"": 2, ""start"": 4, ""end"": 5, ""weight"": 12}, {""id"": 3, ""start"": 6, ""end"": 7, ""weight"": 6}, {""id"": 4, ""start"": 8, ""end"": 9, ""weight"": 4}, {""id"": 5, ""start"": 10, ""end"": 11, ""weight"": 4}, {""id"": 6, ""start"": 12, ""end"": 13, ""weight"": 17}, {""id"": 7, ""start"": 14, ""end"": 15, ""weight"": 17}, {""id"": 8, ""start"": 16, ""end"": 17, ""weight"": 17}], ""greedy_succeeds"": true, ""instance_type"": ""standard"", ""greedy_answer"": ""Selected: {6, 2, 5, 3, 4}, Total: 62"", ""difficulty_numeric"": 15, ""critical_step_index"": -1, ""weights"": {""0"": 14, ""1"": 11, ""2"": 12, ""3"": 6, ""4"": 4, ""5"": 4, ""6"": 17, ""7"": 17, ""8"": 17}}",pre_stage2_cleanup_generation | w6_seed=523906211
WIS_031,W1,"You have weighted intervals along a timeline. Choose a subset where no intervals overlap, maximizing the combined weight.

Intervals:
Interval 0: start=16, end=18, weight=14
Interval 1: start=9, end=15, weight=8
Interval 2: start=3, end=5, weight=16
Interval 3: start=11, end=16, weight=9
Interval 4: start=17, end=20, weight=6
Interval 5: start=6, end=12, weight=5
Interval 6: start=8, end=10, weight=12
Interval 7: start=7, end=11, weight=11
Interval 8: start=16, end=19, weight=5

Intervals are in conflict when their ranges intersect.
Provide just the chosen interval ids and sum of weights.
Format: Selected: {X, X, X, ...}, Total: X","Selected: {0, 2, 3, 6}, Total: 51",algorithmic,wis,adversarial,hard,high,procedural_seed_649410380592602194,verify_wis,"{""subtype"":""WIS"",""intervals"":[{""id"":0,""start"":16,""end"":18,""weight"":14},{""id"":1,""start"":9,""end"":15,""weight"":8},{""id"":2,""start"":3,""end"":5,""weight"":16},{""id"":3,""start"":11,""end"":16,""weight"":9},{""id"":4,""start"":17,""end"":20,""weight"":6},{""id"":5,""start"":6,""end"":12,""weight"":5},{""id"":6,""start"":8,""end"":10,""weight"":12},{""id"":7,""start"":7,""end"":11,""weight"":11},{""id"":8,""start"":16,""end"":19,""weight"":5}],""greedy_succeeds"":true,""instance_type"":""standard"",""greedy_answer"":""Selected: {2, 6, 3, 0}, Total: 51"",""difficulty_numeric"":15,""critical_step_index"":-1}",pre_stage2_cleanup_generation
WIS_031,W2,"Intervals:
(0, start=16, end=18, weight=14)
(1, start=9, end=15, weight=8)
(2, start=3, end=5, weight=16)
(3, start=11, end=16, weight=9)
(4, start=17, end=20, weight=6)
(5, start=6, end=12, weight=5)
(6, start=8, end=10, weight=12)
(7, start=7, end=11, weight=11)
(8, start=16, end=19, weight=5)
Objective: maximize total weight of non-overlapping intervals.","Selected: {0, 2, 3, 6}, Total: 51",algorithmic,wis,adversarial,hard,high,procedural_seed_649410380592602194,verify_wis,"{""subtype"":""WIS"",""intervals"":[{""id"":0,""start"":16,""end"":18,""weight"":14},{""id"":1,""start"":9,""end"":15,""weight"":8},{""id"":2,""start"":3,""end"":5,""weight"":16},{""id"":3,""start"":11,""end"":16,""weight"":9},{""id"":4,""start"":17,""end"":20,""weight"":6},{""id"":5,""start"":6,""end"":12,""weight"":5},{""id"":6,""start"":8,""end"":10,""weight"":12},{""id"":7,""start"":7,""end"":11,""weight"":11},{""id"":8,""start"":16,""end"":19,""weight"":5}],""greedy_succeeds"":true,""instance_type"":""standard"",""greedy_answer"":""Selected: {2, 6, 3, 0}, Total: 51"",""difficulty_numeric"":15,""critical_step_index"":-1}",pre_stage2_cleanup_generation
WIS_031,W3,"You are given weighted intervals on a timeline. Select a non-overlapping subset with maximum total weight.

Intervals:
Marketing Workshop: start=16, end=18, weight=14
Sales Training: start=9, end=15, weight=8
Opening Keynote: start=3, end=5, weight=16
Product Demo: start=11, end=16, weight=9
Networking Session: start=17, end=20, weight=6
Panel Discussion: start=6, end=12, weight=5
Tech Talk: start=8, end=10, weight=12
Industry Update: start=7, end=11, weight=11
Closing Remarks: start=16, end=19, weight=5

Two intervals conflict if their ranges overlap.
Reply with only the selected interval ids and the total weight.
Format: Selected: {X, X, X, ...}, Total: X","Selected: {0, 2, 3, 6}, Total: 51",algorithmic,wis,adversarial,hard,high,procedural_seed_649410380592602194,verify_wis,"{""subtype"":""WIS"",""intervals"":[{""id"":0,""start"":16,""end"":18,""weight"":14},{""id"":1,""start"":9,""end"":15,""weight"":8},{""id"":2,""start"":3,""end"":5,""weight"":16},{""id"":3,""start"":11,""end"":16,""weight"":9},{""id"":4,""start"":17,""end"":20,""weight"":6},{""id"":5,""start"":6,""end"":12,""weight"":5},{""id"":6,""start"":8,""end"":10,""weight"":12},{""id"":7,""start"":7,""end"":11,""weight"":11},{""id"":8,""start"":16,""end"":19,""weight"":5}],""greedy_succeeds"":true,""instance_type"":""standard"",""greedy_answer"":""Selected: {2, 6, 3, 0}, Total: 51"",""difficulty_numeric"":15,""critical_step_index"":-1}","pre_stage2_cleanup_generation | {""entity_mapping"": {""Interval 0"": ""Marketing Workshop"", ""Interval 1"": ""Sales Training"", ""Interval 2"": ""Opening Keynote"", ""Interval 3"": ""Product Demo"", ""Interval 4"": ""Networking Session"", ""Interval 5"": ""Panel Discussion"", ""Interval 6"": ""Tech Talk"", ""Interval 7"": ""Industry Update"", ""Interval 8"": ""Closing Remarks""}, ""context"": ""Scheduling conference talks at a business summit to maximize attendee value.""}"
WIS_031,W4,"J = {(sⱼ, fⱼ, wⱼ)} where:
  (s=16, f=18, w=14)
  (s=9, f=15, w=8)
  (s=3, f=5, w=16)
  (s=11, f=16, w=9)
  (s=17, f=20, w=6)
  (s=6, f=12, w=5)
  (s=8, f=10, w=12)
  (s=7, f=11, w=11)
  (s=16, f=19, w=5)
Non-overlap constraint: ∀i,j ∈ S: [sᵢ,fᵢ] ∩ [sⱼ,fⱼ] = ∅
Find: S ⊆ J maximizing Σⱼ∈S wⱼ
OUTPUT FORMAT:
Selected: {X, X, X, ...}, Total: X","Selected: {0, 2, 3, 6}, Total: 51",algorithmic,wis,adversarial,hard,high,procedural_seed_649410380592602194,verify_wis,"{""subtype"":""WIS"",""intervals"":[{""id"":0,""start"":16,""end"":18,""weight"":14},{""id"":1,""start"":9,""end"":15,""weight"":8},{""id"":2,""start"":3,""end"":5,""weight"":16},{""id"":3,""start"":11,""end"":16,""weight"":9},{""id"":4,""start"":17,""end"":20,""weight"":6},{""id"":5,""start"":6,""end"":12,""weight"":5},{""id"":6,""start"":8,""end"":10,""weight"":12},{""id"":7,""start"":7,""end"":11,""weight"":11},{""id"":8,""start"":16,""end"":19,""weight"":5}],""greedy_succeeds"":true,""instance_type"":""standard"",""greedy_answer"":""Selected: {2, 6, 3, 0}, Total: 51"",""difficulty_numeric"":15,""critical_step_index"":-1}",pre_stage2_cleanup_generation
WIS_031,W6,"You are given weighted intervals on a timeline. Select a non-overlapping subset with maximum total weight.

Intervals:
Interval 0: start=16, end=18, weight=14
Interval 1: start=9, end=15, weight=8
Interval 2: start=3, end=5, weight=16
Interval 3: start=11, end=16, weight=9
Interval 4: start=17, end=20, weight=6
Interval 5: start=6, end=12, weight=5
Interval 6: start=8, end=10, weight=12
Interval 7: start=7, end=11, weight=11
Interval 8: start=16, end=19, weight=5

Two intervals conflict if their ranges overlap.
Reply with only the selected interval ids and the total weight.
Format: Selected: {X, X, X, ...}, Total: X","Selected: {0, 1, 2, 3, 4, 5, 6, 7, 8}, Total: 104",algorithmic,wis,adversarial,hard,high,procedural_seed_649410380592602194,verify_wis,"{""subtype"": ""WIS"", ""intervals"": [{""id"": 0, ""start"": 0, ""end"": 1, ""weight"": 18}, {""id"": 1, ""start"": 2, ""end"": 3, ""weight"": 12}, {""id"": 2, ""start"": 4, ""end"": 5, ""weight"": 18}, {""id"": 3, ""start"": 6, ""end"": 7, ""weight"": 5}, {""id"": 4, ""start"": 8, ""end"": 9, ""weight"": 17}, {""id"": 5, ""start"": 10, ""end"": 11, ""weight"": 8}, {""id"": 6, ""start"": 12, ""end"": 13, ""weight"": 4}, {""id"": 7, ""start"": 14, ""end"": 15, ""weight"": 16}, {""id"": 8, ""start"": 16, ""end"": 17, ""weight"": 6}], ""greedy_succeeds"": true, ""instance_type"": ""standard"", ""greedy_answer"": ""Selected: {2, 6, 3, 0}, Total: 51"", ""difficulty_numeric"": 15, ""critical_step_index"": -1, ""weights"": {""0"": 18, ""1"": 12, ""2"": 18, ""3"": 5, ""4"": 17, ""5"": 8, ""6"": 4, ""7"": 16, ""8"": 6}}",pre_stage2_cleanup_generation | w6_seed=4158644174
