family,model,problem_id,variant,layer,rank,logprob,cosine_to_gold_unembed,gold_content,gold_token_id,gold_token_decoded,gold_unigram_count,gold_token_id_rank_proxy,n_layers,sep_note
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_028,canonical,19,7,-5.62259,0.122894,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_028,canonical,20,9,-7.505672,0.115978,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_028,canonical,21,6,-8.174564,0.124015,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_028,canonical,22,6,-11.861102,0.135936,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_028,canonical,23,7,-14.596058,0.144987,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_028,canonical,24,6,-16.257929,0.145008,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_028,canonical,25,6,-24.27158,0.152518,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_028,canonical,26,5,-34.081352,0.176516,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_028,canonical,27,192,-17.327909,0.075134,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_028,W3,0,7,-9.87641,0.112022,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_028,W3,1,8,-9.648415,0.092035,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_028,W3,2,9,-9.039278,0.088259,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_028,W3,3,9,-8.68733,0.087249,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_028,W3,4,5,-8.399637,0.091744,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_028,W3,5,18,-8.386385,0.073477,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_028,W3,6,9,-7.466411,0.094296,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_028,W3,7,6,-6.683122,0.112251,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_028,W3,8,8,-7.403875,0.099567,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_028,W3,9,9,-7.164836,0.107483,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_028,W3,10,7,-6.977711,0.112619,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_028,W3,11,8,-6.269283,0.113387,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_028,W3,12,6,-5.707975,0.127626,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_028,W3,13,7,-5.953367,0.116331,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_028,W3,14,5,-5.560306,0.138793,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_028,W3,15,4,-5.655365,0.119907,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_028,W3,16,7,-5.780688,0.117804,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_028,W3,17,6,-5.657504,0.114823,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_028,W3,18,6,-6.286272,0.119884,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_028,W3,19,8,-5.553495,0.123647,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_028,W3,20,6,-7.431467,0.119053,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_028,W3,21,6,-8.13621,0.128537,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_028,W3,22,6,-11.769985,0.139383,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_028,W3,23,6,-14.559866,0.149086,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_028,W3,24,6,-16.283562,0.149695,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_028,W3,25,5,-23.921432,0.156128,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_028,W3,26,5,-33.444073,0.17823,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_028,W3,27,146,-17.086149,0.075994,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,canonical,0,7,-9.867635,0.112762,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,canonical,1,8,-9.599625,0.093845,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,canonical,2,9,-9.099398,0.087198,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,canonical,3,10,-8.759872,0.086415,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,canonical,4,5,-8.444248,0.091444,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,canonical,5,13,-8.267751,0.076902,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,canonical,6,9,-7.396709,0.096626,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,canonical,7,6,-6.699254,0.112622,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,canonical,8,8,-7.43048,0.099615,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,canonical,9,9,-7.187118,0.106827,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,canonical,10,7,-6.942191,0.112671,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,canonical,11,8,-6.259193,0.113901,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,canonical,12,6,-5.736033,0.126803,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,canonical,13,7,-5.955755,0.11643,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,canonical,14,5,-5.521368,0.138548,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,canonical,15,4,-5.639011,0.120759,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,canonical,16,9,-5.818649,0.116896,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,canonical,17,6,-5.671531,0.114376,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,canonical,18,6,-6.326334,0.12033,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,canonical,19,7,-5.612783,0.122867,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,canonical,20,9,-7.497746,0.115819,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,canonical,21,6,-8.179811,0.123863,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,canonical,22,6,-11.828141,0.135851,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,canonical,23,7,-14.63161,0.14503,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,canonical,24,6,-16.32366,0.145096,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,canonical,25,5,-24.328804,0.152692,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,canonical,26,5,-34.263592,0.176111,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,canonical,27,184,-17.543993,0.075294,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,W3,0,7,-9.879732,0.111536,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,W3,1,8,-9.614502,0.092677,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,W3,2,9,-8.938135,0.089943,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,W3,3,9,-8.543814,0.09041,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,W3,4,5,-8.334359,0.093137,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,W3,5,17,-8.364829,0.073802,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,W3,6,10,-7.457983,0.09408,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,W3,7,6,-6.667314,0.112031,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,W3,8,8,-7.421975,0.099494,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,W3,9,9,-7.150269,0.107628,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,W3,10,7,-7.004765,0.112269,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,W3,11,8,-6.28421,0.113688,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,W3,12,6,-5.711077,0.127902,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,W3,13,7,-5.917416,0.117632,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,W3,14,5,-5.558405,0.139408,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,W3,15,4,-5.636987,0.120439,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,W3,16,7,-5.812898,0.117823,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,W3,17,6,-5.635792,0.114649,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,W3,18,6,-6.274591,0.120484,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,W3,19,7,-5.516004,0.123276,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,W3,20,6,-7.349318,0.119015,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,W3,21,6,-8.075705,0.129295,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,W3,22,6,-11.565572,0.140634,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,W3,23,6,-14.486197,0.149508,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,W3,24,6,-16.193031,0.149193,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,W3,25,5,-23.985136,0.15597,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,W3,26,5,-33.257542,0.17761,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_029,W3,27,127,-16.481995,0.079055,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,canonical,0,7,-9.867438,0.112769,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,canonical,1,8,-9.597235,0.093913,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,canonical,2,9,-9.099958,0.087192,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,canonical,3,10,-8.760447,0.086354,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,canonical,4,5,-8.447643,0.091219,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,canonical,5,13,-8.28043,0.076553,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,canonical,6,9,-7.421523,0.096174,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,canonical,7,6,-6.713011,0.112359,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,canonical,8,8,-7.455096,0.09906,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,canonical,9,9,-7.203208,0.106503,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,canonical,10,7,-6.955578,0.112532,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,canonical,11,8,-6.262015,0.113915,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,canonical,12,6,-5.736777,0.126934,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,canonical,13,7,-5.967513,0.116396,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,canonical,14,5,-5.530139,0.138516,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,canonical,15,4,-5.653165,0.120446,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,canonical,16,9,-5.83141,0.116423,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,canonical,17,6,-5.691752,0.114054,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,canonical,18,6,-6.341052,0.120175,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,canonical,19,7,-5.626477,0.122836,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,canonical,20,9,-7.524555,0.115608,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,canonical,21,6,-8.171391,0.123728,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,canonical,22,6,-11.881731,0.135961,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,canonical,23,7,-14.695981,0.144877,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,canonical,24,6,-16.392933,0.145168,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,canonical,25,6,-24.429386,0.15292,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,canonical,26,5,-34.32399,0.17636,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,canonical,27,200,-17.706478,0.074897,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,W3,0,7,-9.87656,0.112078,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,W3,1,8,-9.639142,0.092353,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,W3,2,9,-9.066692,0.08814,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,W3,3,9,-8.721071,0.087411,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,W3,4,5,-8.432081,0.091827,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,W3,5,17,-8.344711,0.075165,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,W3,6,9,-7.434231,0.095527,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,W3,7,6,-6.654989,0.113082,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,W3,8,8,-7.418646,0.099183,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,W3,9,9,-7.145262,0.107047,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,W3,10,7,-6.946542,0.112907,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,W3,11,8,-6.267204,0.113426,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,W3,12,6,-5.721859,0.127074,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,W3,13,7,-5.949766,0.116542,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,W3,14,5,-5.541706,0.139022,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,W3,15,4,-5.649891,0.119946,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,W3,16,7,-5.786424,0.117571,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,W3,17,6,-5.690987,0.114185,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,W3,18,6,-6.381798,0.120419,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,W3,19,8,-5.579057,0.123841,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,W3,20,6,-7.451185,0.120454,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,W3,21,6,-8.071754,0.129179,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,W3,22,6,-11.762817,0.14011,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,W3,23,6,-14.734612,0.149545,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,W3,24,6,-16.453506,0.149784,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,W3,25,5,-24.157848,0.15669,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,W3,26,5,-33.975109,0.177788,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_030,W3,27,153,-17.414499,0.076166,3,18,3,3197,18,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,canonical,0,4,-9.705907,0.114963,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,canonical,1,4,-9.362135,0.099421,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,canonical,2,3,-8.53707,0.103352,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,canonical,3,3,-8.435863,0.091312,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,canonical,4,4,-8.397964,0.086032,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,canonical,5,4,-7.808123,0.083612,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,canonical,6,3,-6.508936,0.113464,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,canonical,7,4,-6.100144,0.120479,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,canonical,8,3,-6.748026,0.112162,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,canonical,9,3,-6.109313,0.128545,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,canonical,10,3,-6.418904,0.119122,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,canonical,11,3,-5.334938,0.126169,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,canonical,12,2,-4.69584,0.140294,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,canonical,13,2,-4.822271,0.131537,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,canonical,14,2,-4.406801,0.150011,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,canonical,15,2,-4.776028,0.128649,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,canonical,16,3,-4.747324,0.12766,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,canonical,17,2,-4.673407,0.125161,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,canonical,18,2,-5.352949,0.130182,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,canonical,19,3,-4.964007,0.128374,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,canonical,20,3,-5.972599,0.13331,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,canonical,21,3,-7.180997,0.128891,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,canonical,22,4,-10.718546,0.140308,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,canonical,23,5,-13.685892,0.147324,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,canonical,24,4,-15.097787,0.148998,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,canonical,25,4,-22.322338,0.156546,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,canonical,26,4,-30.528973,0.179807,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,canonical,27,29,-14.749097,0.086209,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,W3,0,4,-9.732497,0.113673,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,W3,1,4,-9.409261,0.097468,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,W3,2,3,-8.405518,0.105092,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,W3,3,3,-8.270817,0.093822,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,W3,4,4,-8.310583,0.087302,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,W3,5,4,-7.737189,0.08476,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,W3,6,3,-6.481593,0.112975,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,W3,7,4,-6.004683,0.120767,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,W3,8,3,-6.66046,0.112557,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,W3,9,3,-6.08101,0.128718,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,W3,10,3,-6.413901,0.118572,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,W3,11,3,-5.357439,0.125544,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,W3,12,2,-4.681678,0.139753,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,W3,13,2,-4.796619,0.131359,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,W3,14,2,-4.381447,0.150041,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,W3,15,2,-4.813544,0.127136,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,W3,16,3,-4.747199,0.12751,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,W3,17,3,-4.716867,0.122554,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,W3,18,2,-5.366578,0.127427,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,W3,19,3,-4.938985,0.124926,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,W3,20,3,-5.90906,0.132233,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,W3,21,3,-7.3106,0.12862,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,W3,22,4,-10.693662,0.139331,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,W3,23,5,-13.492293,0.146934,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,W3,24,4,-14.843394,0.147755,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,W3,25,4,-22.011688,0.155498,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,W3,26,4,-30.313896,0.177956,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_037,W3,27,35,-14.72339,0.08422,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_038,canonical,0,4,-9.708988,0.114876,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_038,canonical,1,4,-9.325528,0.100143,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_038,canonical,2,3,-8.321667,0.106894,12,16,1,8426,16,28,''
ALGO,Qwen/Qwen2.5-1.5B-Instruct,SP_038,canonical,3,3,-8.146769,0.096384,12,16,1,8426,16,28,''
