family,problem_id,model,model_short,subtype,tep,cci,final_ok,inject_at_step,instance_type,tep_inclusive,first_response_class,session_status,tep_valid,final_ok_defined,quality_flag,dissoc_label
BW,BW_137,openai/gpt-4o,GPT-4o,,,,False,2,,,illegal_both,,False,True,tep_missing,tep_missing
BW,BW_137,openai/gpt-4o,GPT-4o,,,,False,6,,,illegal_both,,False,True,tep_missing,tep_missing
BW,BW_137,openai/gpt-4o,GPT-4o,,,,False,10,,,illegal_both,,False,True,tep_missing,tep_missing
BW,BW_137,openai/gpt-4o,GPT-4o,,,,False,13,,,illegal_both,,False,True,tep_missing,tep_missing
BW,BW_172,openai/gpt-4o,GPT-4o,,,,False,2,,,illegal_both,,False,True,tep_missing,tep_missing
BW,BW_172,openai/gpt-4o,GPT-4o,,,,False,6,,,illegal_both,,False,True,tep_missing,tep_missing
BW,BW_172,openai/gpt-4o,GPT-4o,,,,False,10,,,illegal_both,,False,True,tep_missing,tep_missing
BW,BW_172,openai/gpt-4o,GPT-4o,,,,False,13,,,illegal_both,,False,True,tep_missing,tep_missing
BW,BW_467,openai/gpt-4o,GPT-4o,,,,False,2,,,illegal_both,,False,True,tep_missing,tep_missing
BW,BW_467,openai/gpt-4o,GPT-4o,,,,False,4,,,illegal_both,,False,True,tep_missing,tep_missing
BW,BW_467,openai/gpt-4o,GPT-4o,,,,False,6,,,illegal_both,,False,True,tep_missing,tep_missing
BW,BW_467,openai/gpt-4o,GPT-4o,,,,False,8,,,illegal_both,,False,True,tep_missing,tep_missing
BW,BW_080,openai/gpt-4o,GPT-4o,,,,False,2,,,illegal_both,,False,True,tep_missing,tep_missing
BW,BW_080,openai/gpt-4o,GPT-4o,,,,False,3,,,illegal_both,,False,True,tep_missing,tep_missing
BW,BW_080,openai/gpt-4o,GPT-4o,,,,False,5,,,illegal_both,,False,True,tep_missing,tep_missing
BW,BW_080,openai/gpt-4o,GPT-4o,,,,False,6,,,illegal_both,,False,True,tep_missing,tep_missing
BW,BW_E100,openai/gpt-4o,GPT-4o,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_E100,openai/gpt-4o,GPT-4o,,,,False,5,,,,,False,True,tep_missing,tep_missing
BW,BW_E100,openai/gpt-4o,GPT-4o,,,,False,8,,,,,False,True,tep_missing,tep_missing
BW,BW_E100,openai/gpt-4o,GPT-4o,,,,False,11,,,,,False,True,tep_missing,tep_missing
BW,BW_E015,openai/gpt-4o,GPT-4o,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_E015,openai/gpt-4o,GPT-4o,,,,False,8,,,,,False,True,tep_missing,tep_missing
BW,BW_E015,openai/gpt-4o,GPT-4o,,,,False,12,,,,,False,True,tep_missing,tep_missing
BW,BW_E015,openai/gpt-4o,GPT-4o,,,,False,16,,,,,False,True,tep_missing,tep_missing
BW,BW_E017,openai/gpt-4o,GPT-4o,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_E017,openai/gpt-4o,GPT-4o,,,,False,11,,,,,False,True,tep_missing,tep_missing
BW,BW_E017,openai/gpt-4o,GPT-4o,,,,False,17,,,,,False,True,tep_missing,tep_missing
BW,BW_E017,openai/gpt-4o,GPT-4o,,,,False,23,,,,,False,True,tep_missing,tep_missing
BW,BW_E019,openai/gpt-4o,GPT-4o,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_E019,openai/gpt-4o,GPT-4o,,,,False,7,,,,,False,True,tep_missing,tep_missing
BW,BW_E019,openai/gpt-4o,GPT-4o,,,,False,10,,,,,False,True,tep_missing,tep_missing
BW,BW_E019,openai/gpt-4o,GPT-4o,,,,False,14,,,,,False,True,tep_missing,tep_missing
BW,BW_E002,openai/gpt-4o,GPT-4o,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_E002,openai/gpt-4o,GPT-4o,,,,False,6,,,,,False,True,tep_missing,tep_missing
BW,BW_E002,openai/gpt-4o,GPT-4o,,,,False,10,,,,,False,True,tep_missing,tep_missing
BW,BW_E002,openai/gpt-4o,GPT-4o,,,,False,13,,,,,False,True,tep_missing,tep_missing
BW,BW_155,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,illegal_both,,False,True,tep_missing,tep_missing
BW,BW_155,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,4,,,illegal_both,,False,True,tep_missing,tep_missing
BW,BW_155,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,6,,,,,False,True,tep_missing,tep_missing
BW,BW_155,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,8,,,,,False,True,tep_missing,tep_missing
BW,BW_010,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_010,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,3,,,,,False,True,tep_missing,tep_missing
BW,BW_010,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,4,,,,,False,True,tep_missing,tep_missing
BW,BW_001,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_001,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,4,,,,,False,True,tep_missing,tep_missing
BW,BW_001,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,7,,,,,False,True,tep_missing,tep_missing
BW,BW_001,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,9,,,,,False,True,tep_missing,tep_missing
BW,BW_011,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_011,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,6,,,,,False,True,tep_missing,tep_missing
BW,BW_011,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,10,,,,,False,True,tep_missing,tep_missing
BW,BW_011,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,13,,,,,False,True,tep_missing,tep_missing
BW,BW_120,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_120,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,3,,,,,False,True,tep_missing,tep_missing
BW,BW_120,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,4,,,,,False,True,tep_missing,tep_missing
BW,BW_120,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,6,,,,,False,True,tep_missing,tep_missing
BW,BW_227,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_227,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,5,,,,,False,True,tep_missing,tep_missing
BW,BW_227,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,8,,,,,False,True,tep_missing,tep_missing
BW,BW_227,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,10,,,,,False,True,tep_missing,tep_missing
BW,BW_137,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_137,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,6,,,,,False,True,tep_missing,tep_missing
BW,BW_137,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,10,,,,,False,True,tep_missing,tep_missing
BW,BW_137,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,13,,,,,False,True,tep_missing,tep_missing
BW,BW_172,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_172,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,6,,,,,False,True,tep_missing,tep_missing
BW,BW_172,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,10,,,,,False,True,tep_missing,tep_missing
BW,BW_172,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,13,,,,,False,True,tep_missing,tep_missing
BW,BW_467,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_467,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,4,,,,,False,True,tep_missing,tep_missing
BW,BW_467,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,6,,,,,False,True,tep_missing,tep_missing
BW,BW_467,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,8,,,,,False,True,tep_missing,tep_missing
BW,BW_080,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_080,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,3,,,,,False,True,tep_missing,tep_missing
BW,BW_080,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,5,,,,,False,True,tep_missing,tep_missing
BW,BW_080,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,6,,,,,False,True,tep_missing,tep_missing
BW,BW_E100,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_E100,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,4,,,,,False,True,tep_missing,tep_missing
BW,BW_E100,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,6,,,,,False,True,tep_missing,tep_missing
BW,BW_E100,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,8,,,,,False,True,tep_missing,tep_missing
BW,BW_E015,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_E015,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,5,,,,,False,True,tep_missing,tep_missing
BW,BW_E015,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,7,,,,,False,True,tep_missing,tep_missing
BW,BW_E015,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,10,,,,,False,True,tep_missing,tep_missing
BW,BW_E017,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_E017,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,5,,,,,False,True,tep_missing,tep_missing
BW,BW_E017,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,8,,,,,False,True,tep_missing,tep_missing
BW,BW_E017,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,11,,,,,False,True,tep_missing,tep_missing
BW,BW_E019,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_E019,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,6,,,,,False,True,tep_missing,tep_missing
BW,BW_E019,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,10,,,,,False,True,tep_missing,tep_missing
BW,BW_E019,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,13,,,,,False,True,tep_missing,tep_missing
BW,BW_E002,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_E002,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,5,,,,,False,True,tep_missing,tep_missing
BW,BW_E002,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,8,,,,,False,True,tep_missing,tep_missing
BW,BW_E002,meta-llama/llama-3.1-8b-instruct,Llama,,,,False,10,,,,,False,True,tep_missing,tep_missing
BW,BW_001,anthropic/claude-sonnet-4,Claude,,0.0,,False,7,,,illegal_both,aborted: excessive illegal steps,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_001,anthropic/claude-sonnet-4,Claude,,0.0,,False,9,,,illegal_both,complete,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_002,anthropic/claude-sonnet-4,Claude,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_002,anthropic/claude-sonnet-4,Claude,,,,False,9,,,,,False,True,tep_missing,tep_missing
BW,BW_002,anthropic/claude-sonnet-4,Claude,,,,False,13,,,,,False,True,tep_missing,tep_missing
BW,BW_002,anthropic/claude-sonnet-4,Claude,,,,False,18,,,,,False,True,tep_missing,tep_missing
BW,BW_010,anthropic/claude-sonnet-4,Claude,,0.0,,False,2,,,ambiguous,aborted: excessive illegal steps,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_010,anthropic/claude-sonnet-4,Claude,,,,False,5,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_010,anthropic/claude-sonnet-4,Claude,,,,False,8,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_010,anthropic/claude-sonnet-4,Claude,,,,False,11,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_011,anthropic/claude-sonnet-4,Claude,,0.0,,False,2,,,ambiguous,complete,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_011,anthropic/claude-sonnet-4,Claude,,1.0,,False,42,,,adapted,complete,True,True,analysis_ready,aligned_high_tep_wrong_final
BW,BW_011,anthropic/claude-sonnet-4,Claude,,,,False,63,,,,complete,False,True,tep_missing,tep_missing
BW,BW_011,anthropic/claude-sonnet-4,Claude,,,,False,84,,,,complete,False,True,tep_missing,tep_missing
BW,BW_014,anthropic/claude-sonnet-4,Claude,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_014,anthropic/claude-sonnet-4,Claude,,,,False,3,,,,,False,True,tep_missing,tep_missing
BW,BW_014,anthropic/claude-sonnet-4,Claude,,,,False,4,,,,,False,True,tep_missing,tep_missing
BW,BW_014,anthropic/claude-sonnet-4,Claude,,,,False,5,,,,,False,True,tep_missing,tep_missing
BW,BW_022,anthropic/claude-sonnet-4,Claude,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_022,anthropic/claude-sonnet-4,Claude,,,,False,6,,,,,False,True,tep_missing,tep_missing
BW,BW_022,anthropic/claude-sonnet-4,Claude,,,,False,9,,,,,False,True,tep_missing,tep_missing
BW,BW_022,anthropic/claude-sonnet-4,Claude,,,,False,12,,,,,False,True,tep_missing,tep_missing
BW,BW_080,anthropic/claude-sonnet-4,Claude,,0.0,,False,2,,,ambiguous,aborted: excessive illegal steps,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_080,anthropic/claude-sonnet-4,Claude,,,,False,5,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_080,anthropic/claude-sonnet-4,Claude,,,,False,7,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_080,anthropic/claude-sonnet-4,Claude,,,,False,10,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_120,anthropic/claude-sonnet-4,Claude,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_120,anthropic/claude-sonnet-4,Claude,,,,False,3,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_120,anthropic/claude-sonnet-4,Claude,,,,False,4,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_137,anthropic/claude-sonnet-4,Claude,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_137,anthropic/claude-sonnet-4,Claude,,,,False,51,,,,complete,False,True,tep_missing,tep_missing
BW,BW_137,anthropic/claude-sonnet-4,Claude,,,,False,77,,,,complete,False,True,tep_missing,tep_missing
BW,BW_137,anthropic/claude-sonnet-4,Claude,,,,False,103,,,,complete,False,True,tep_missing,tep_missing
BW,BW_155,anthropic/claude-sonnet-4,Claude,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_155,anthropic/claude-sonnet-4,Claude,,,,False,5,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_155,anthropic/claude-sonnet-4,Claude,,,,False,7,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_155,anthropic/claude-sonnet-4,Claude,,,,False,10,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_172,anthropic/claude-sonnet-4,Claude,,0.0,,False,2,,,ambiguous,aborted: excessive illegal steps,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_172,anthropic/claude-sonnet-4,Claude,,,,False,6,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_172,anthropic/claude-sonnet-4,Claude,,,,False,10,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_172,anthropic/claude-sonnet-4,Claude,,,,False,13,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_203,anthropic/claude-sonnet-4,Claude,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_203,anthropic/claude-sonnet-4,Claude,,,,False,3,,,,,False,True,tep_missing,tep_missing
BW,BW_203,anthropic/claude-sonnet-4,Claude,,,,False,5,,,,,False,True,tep_missing,tep_missing
BW,BW_203,anthropic/claude-sonnet-4,Claude,,,,False,6,,,,,False,True,tep_missing,tep_missing
BW,BW_227,anthropic/claude-sonnet-4,Claude,,0.0,,False,2,,,ambiguous,aborted: excessive illegal steps,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_227,anthropic/claude-sonnet-4,Claude,,,,False,5,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_227,anthropic/claude-sonnet-4,Claude,,,,False,8,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_227,anthropic/claude-sonnet-4,Claude,,,,False,10,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_282,anthropic/claude-sonnet-4,Claude,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_282,anthropic/claude-sonnet-4,Claude,,,,False,5,,,,,False,True,tep_missing,tep_missing
BW,BW_282,anthropic/claude-sonnet-4,Claude,,,,False,8,,,,,False,True,tep_missing,tep_missing
BW,BW_282,anthropic/claude-sonnet-4,Claude,,,,False,11,,,,,False,True,tep_missing,tep_missing
BW,BW_310,anthropic/claude-sonnet-4,Claude,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_310,anthropic/claude-sonnet-4,Claude,,,,False,3,,,,,False,True,tep_missing,tep_missing
BW,BW_310,anthropic/claude-sonnet-4,Claude,,,,False,5,,,,,False,True,tep_missing,tep_missing
BW,BW_310,anthropic/claude-sonnet-4,Claude,,,,False,7,,,,,False,True,tep_missing,tep_missing
BW,BW_331,anthropic/claude-sonnet-4,Claude,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_331,anthropic/claude-sonnet-4,Claude,,,,False,3,,,,,False,True,tep_missing,tep_missing
BW,BW_331,anthropic/claude-sonnet-4,Claude,,,,False,4,,,,,False,True,tep_missing,tep_missing
BW,BW_350,anthropic/claude-sonnet-4,Claude,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_350,anthropic/claude-sonnet-4,Claude,,,,False,6,,,,,False,True,tep_missing,tep_missing
BW,BW_350,anthropic/claude-sonnet-4,Claude,,,,False,9,,,,,False,True,tep_missing,tep_missing
BW,BW_350,anthropic/claude-sonnet-4,Claude,,,,False,12,,,,,False,True,tep_missing,tep_missing
BW,BW_408,anthropic/claude-sonnet-4,Claude,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_408,anthropic/claude-sonnet-4,Claude,,,,False,9,,,,,False,True,tep_missing,tep_missing
BW,BW_408,anthropic/claude-sonnet-4,Claude,,,,False,14,,,,,False,True,tep_missing,tep_missing
BW,BW_408,anthropic/claude-sonnet-4,Claude,,,,False,19,,,,,False,True,tep_missing,tep_missing
BW,BW_467,anthropic/claude-sonnet-4,Claude,,0.0,,False,2,,,ambiguous,complete,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_467,anthropic/claude-sonnet-4,Claude,,0.0,,False,6,,,ambiguous,complete,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_467,anthropic/claude-sonnet-4,Claude,,0.0,,False,9,,,ambiguous,complete,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_467,anthropic/claude-sonnet-4,Claude,,0.0,,False,12,,,ambiguous,complete,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_495,anthropic/claude-sonnet-4,Claude,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_495,anthropic/claude-sonnet-4,Claude,,,,False,7,,,,,False,True,tep_missing,tep_missing
BW,BW_495,anthropic/claude-sonnet-4,Claude,,,,False,10,,,,,False,True,tep_missing,tep_missing
BW,BW_495,anthropic/claude-sonnet-4,Claude,,,,False,14,,,,,False,True,tep_missing,tep_missing
BW,BW_E002,anthropic/claude-sonnet-4,Claude,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_E015,anthropic/claude-sonnet-4,Claude,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_E017,anthropic/claude-sonnet-4,Claude,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_E019,anthropic/claude-sonnet-4,Claude,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_E100,anthropic/claude-sonnet-4,Claude,,,,False,2,,,,,False,True,tep_missing,tep_missing
BW,BW_E100,anthropic/claude-sonnet-4,Claude,,,,False,3,,,,,False,True,tep_missing,tep_missing
BW,BW_E100,anthropic/claude-sonnet-4,Claude,,,,False,4,,,,,False,True,tep_missing,tep_missing
BW,BW_E100,anthropic/claude-sonnet-4,Claude,,,,False,5,,,,,False,True,tep_missing,tep_missing
BW,BW_496,anthropic/claude-sonnet-4,Claude,,0.0,,False,2,,,ambiguous,complete,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_496,anthropic/claude-sonnet-4,Claude,,0.0,,False,6,,,ambiguous,complete,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_496,anthropic/claude-sonnet-4,Claude,,0.0,,False,10,,,ambiguous,complete,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_496,anthropic/claude-sonnet-4,Claude,,0.0,,False,13,,,ambiguous,complete,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_497,anthropic/claude-sonnet-4,Claude,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_498,anthropic/claude-sonnet-4,Claude,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_498,anthropic/claude-sonnet-4,Claude,,,,False,6,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_498,anthropic/claude-sonnet-4,Claude,,,,False,9,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_498,anthropic/claude-sonnet-4,Claude,,,,False,12,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_499,anthropic/claude-sonnet-4,Claude,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_499,anthropic/claude-sonnet-4,Claude,,,,False,6,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_499,anthropic/claude-sonnet-4,Claude,,1.0,,False,10,,,adapted,aborted: excessive illegal steps,True,True,analysis_ready,aligned_high_tep_wrong_final
BW,BW_499,anthropic/claude-sonnet-4,Claude,,,,False,13,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_500,anthropic/claude-sonnet-4,Claude,,0.0,,False,2,,,ambiguous,aborted: excessive illegal steps,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_500,anthropic/claude-sonnet-4,Claude,,,,False,4,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_500,anthropic/claude-sonnet-4,Claude,,,,False,7,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_500,anthropic/claude-sonnet-4,Claude,,,,False,9,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_501,anthropic/claude-sonnet-4,Claude,,0.0,,False,2,,,ambiguous,aborted: excessive illegal steps,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_501,anthropic/claude-sonnet-4,Claude,,1.0,,False,11,,,illegal_both,aborted: excessive illegal steps,True,True,analysis_ready,aligned_high_tep_wrong_final
BW,BW_501,anthropic/claude-sonnet-4,Claude,,,,False,16,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_501,anthropic/claude-sonnet-4,Claude,,,,False,22,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_502,anthropic/claude-sonnet-4,Claude,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_502,anthropic/claude-sonnet-4,Claude,,,,False,4,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_502,anthropic/claude-sonnet-4,Claude,,,,False,7,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_502,anthropic/claude-sonnet-4,Claude,,,,False,9,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_503,anthropic/claude-sonnet-4,Claude,,0.0,,False,2,,,ambiguous,complete,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_503,anthropic/claude-sonnet-4,Claude,,0.0,,False,7,,,ambiguous,complete,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_503,anthropic/claude-sonnet-4,Claude,,0.0,,False,11,,,ambiguous,complete,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_503,anthropic/claude-sonnet-4,Claude,,0.0,,False,14,,,ambiguous,complete,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_504,anthropic/claude-sonnet-4,Claude,,0.0,,False,2,,,ambiguous,complete,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_504,anthropic/claude-sonnet-4,Claude,,0.0,,False,8,,,ambiguous,complete,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_504,anthropic/claude-sonnet-4,Claude,,0.0,,False,12,,,ambiguous,complete,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_504,anthropic/claude-sonnet-4,Claude,,0.0,,False,16,,,ambiguous,complete,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_505,anthropic/claude-sonnet-4,Claude,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_505,anthropic/claude-sonnet-4,Claude,,,,False,7,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_505,anthropic/claude-sonnet-4,Claude,,,,False,11,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_505,anthropic/claude-sonnet-4,Claude,,,,False,14,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_506,anthropic/claude-sonnet-4,Claude,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_506,anthropic/claude-sonnet-4,Claude,,,,False,3,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_506,anthropic/claude-sonnet-4,Claude,,,,False,4,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_507,anthropic/claude-sonnet-4,Claude,,,,False,2,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_508,anthropic/claude-sonnet-4,Claude,,0.0,,False,2,,,ambiguous,aborted: excessive illegal steps,True,True,analysis_ready,dissociated_low_tep_wrong_final
BW,BW_508,anthropic/claude-sonnet-4,Claude,,,,False,6,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
BW,BW_508,anthropic/claude-sonnet-4,Claude,,,,False,10,,,illegal_both,aborted: excessive illegal steps,False,True,tep_missing,tep_missing
