defect,family,problem_id,model,variant,role,before,after,delta,source
BW_legacy_state_parser,BW,BW_514,deepseek-r1-distill-llama-70b,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_515,deepseek-r1-distill-llama-70b,W1,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_515,deepseek-r1-distill-llama-70b,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_515,deepseek-r1-distill-llama-70b,W3,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_515,deepseek-r1-distill-llama-70b,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_515,deepseek-r1-distill-llama-70b,W5,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_515,deepseek-r1-distill-llama-70b,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_001,deepseek-r1-distill-llama-70b,W1,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_001,deepseek-r1-distill-llama-70b,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_001,deepseek-r1-distill-llama-70b,W3,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_001,deepseek-r1-distill-llama-70b,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_001,deepseek-r1-distill-llama-70b,W5,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_001,deepseek-r1-distill-llama-70b,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_002,deepseek-r1-distill-llama-70b,W1,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_002,deepseek-r1-distill-llama-70b,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_002,deepseek-r1-distill-llama-70b,W3,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_002,deepseek-r1-distill-llama-70b,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_002,deepseek-r1-distill-llama-70b,W5,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_002,deepseek-r1-distill-llama-70b,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_003,deepseek-r1-distill-llama-70b,W1,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_003,deepseek-r1-distill-llama-70b,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_003,deepseek-r1-distill-llama-70b,W3,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_003,deepseek-r1-distill-llama-70b,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_003,deepseek-r1-distill-llama-70b,W5,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_003,deepseek-r1-distill-llama-70b,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_004,deepseek-r1-distill-llama-70b,W1,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_004,deepseek-r1-distill-llama-70b,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_004,deepseek-r1-distill-llama-70b,W3,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_004,deepseek-r1-distill-llama-70b,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_004,deepseek-r1-distill-llama-70b,W5,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_004,deepseek-r1-distill-llama-70b,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_005,deepseek-r1-distill-llama-70b,W1,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_005,deepseek-r1-distill-llama-70b,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_005,deepseek-r1-distill-llama-70b,W3,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_005,deepseek-r1-distill-llama-70b,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_005,deepseek-r1-distill-llama-70b,W5,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E_005,deepseek-r1-distill-llama-70b,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_496,deepseek-r1-distill-llama-70b,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_497,deepseek-r1-distill-llama-70b,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_498,deepseek-r1-distill-llama-70b,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_499,deepseek-r1-distill-llama-70b,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_500,deepseek-r1-distill-llama-70b,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_501,deepseek-r1-distill-llama-70b,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_502,deepseek-r1-distill-llama-70b,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_503,deepseek-r1-distill-llama-70b,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_504,deepseek-r1-distill-llama-70b,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_505,deepseek-r1-distill-llama-70b,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_506,deepseek-r1-distill-llama-70b,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_507,deepseek-r1-distill-llama-70b,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_508,deepseek-r1-distill-llama-70b,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_509,deepseek-r1-distill-llama-70b,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_001,Gemini,W1,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_001,Gemini,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_001,Gemini,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_001,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_001,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_001,Gemini,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_001,Gemini,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_002,Gemini,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_002,Gemini,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_002,Gemini,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_002,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_002,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_002,Gemini,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_002,Gemini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_010,Gemini,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_010,Gemini,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_010,Gemini,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_010,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_010,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_010,Gemini,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_010,Gemini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_011,Gemini,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_011,Gemini,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_011,Gemini,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_011,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_011,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_011,Gemini,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_011,Gemini,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_014,Gemini,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_014,Gemini,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_014,Gemini,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_014,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_014,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_014,Gemini,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_014,Gemini,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_022,Gemini,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_022,Gemini,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_022,Gemini,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_022,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_022,Gemini,W5,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_022,Gemini,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_022,Gemini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_080,Gemini,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_080,Gemini,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_080,Gemini,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_080,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_080,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_080,Gemini,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_080,Gemini,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_120,Gemini,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_120,Gemini,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_120,Gemini,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_120,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_120,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_120,Gemini,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_120,Gemini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_137,Gemini,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_137,Gemini,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_137,Gemini,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_137,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_137,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_137,Gemini,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_137,Gemini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_155,Gemini,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_155,Gemini,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_155,Gemini,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_155,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_155,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_155,Gemini,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_155,Gemini,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_172,Gemini,W1,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_172,Gemini,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_172,Gemini,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_172,Gemini,W4,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_172,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_172,Gemini,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_172,Gemini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_203,Gemini,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_203,Gemini,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_203,Gemini,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_203,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_203,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_203,Gemini,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_203,Gemini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_227,Gemini,W1,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_227,Gemini,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_227,Gemini,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_227,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_227,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_227,Gemini,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_227,Gemini,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_282,Gemini,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_282,Gemini,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_282,Gemini,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_282,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_282,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_282,Gemini,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_282,Gemini,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_310,Gemini,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_310,Gemini,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_310,Gemini,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_310,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_310,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_310,Gemini,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_310,Gemini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_331,Gemini,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_331,Gemini,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_331,Gemini,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_331,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_331,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_331,Gemini,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_331,Gemini,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_350,Gemini,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_350,Gemini,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_350,Gemini,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_350,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_350,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_350,Gemini,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_350,Gemini,canonical,canonical,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_408,Gemini,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_408,Gemini,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_408,Gemini,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_408,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_408,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_408,Gemini,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_408,Gemini,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_467,Gemini,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_467,Gemini,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_467,Gemini,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_467,Gemini,W4,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_467,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_467,Gemini,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_467,Gemini,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_495,Gemini,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_495,Gemini,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_495,Gemini,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_495,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_495,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_495,Gemini,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_495,Gemini,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E002,Gemini,W1,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E002,Gemini,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E002,Gemini,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E002,Gemini,W4,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E002,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E002,Gemini,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E002,Gemini,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E015,Gemini,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E015,Gemini,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E015,Gemini,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E015,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E015,Gemini,W5,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E015,Gemini,W6,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E015,Gemini,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E017,Gemini,W1,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E017,Gemini,W2,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E017,Gemini,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E017,Gemini,W4,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E017,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E017,Gemini,W6,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E017,Gemini,canonical,canonical,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E019,Gemini,W1,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E019,Gemini,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E019,Gemini,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E019,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E019,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E019,Gemini,W6,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E019,Gemini,canonical,canonical,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E100,Gemini,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E100,Gemini,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E100,Gemini,W3,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E100,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E100,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E100,Gemini,W6,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_E100,Gemini,canonical,canonical,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_496,Gemini,W1,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_496,Gemini,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_496,Gemini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_496,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_496,Gemini,W5,perturbed,False,True,1.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_496,Gemini,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_497,Gemini,W1,perturbed,,True,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_497,Gemini,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_497,Gemini,W3,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_497,Gemini,W4,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_497,Gemini,W5,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_497,Gemini,W6,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_498,Gemini,W1,perturbed,False,False,0.0,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_498,Gemini,W2,perturbed,,False,,BW_P1_behavioral raw rescore
BW_legacy_state_parser,BW,BW_498,Gemini,W3,perturbed,True,True,0.0,BW_P1_behavioral raw rescore
