cell,model,subtype,variant,pool,k,n,n_clone_families,acc,iid_bootstrap_lo,iid_bootstrap_hi,iid_width,cluster_bootstrap_lo,cluster_bootstrap_hi,cluster_width,width_ratio_cluster_over_iid,wilson_lo,wilson_hi,wilson_width,note
Claude|ALL|canonical|bank110,Claude,ALL,canonical,bank_110,40,110,51,0.36363636363636365,0.2727272727272727,0.45454545454545453,0.18181818181818182,0.19718309859154928,0.48031496062992124,0.28313186203837193,1.5572252412110457,0.2797508773735517,0.4567250681507558,0.1769741907772041,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|SP|W1|table7_std,Llama,SP,W1,table7_std,2,21,15,0.09523809523809523,0.0,0.23809523809523808,0.23809523809523808,0.0,0.21739130434782608,0.21739130434782608,0.9130434782608696,0.026518208796947246,0.2891458386074067,0.2626276298104595,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|SP|W2|table7_chall,Llama,SP,W2,table7_chall,1,34,6,0.029411764705882353,0.0,0.08823529411764706,0.08823529411764706,0.0,0.07142857142857142,0.07142857142857142,0.8095238095238094,0.005210771925596644,0.14915902216344817,0.14394825023785152,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|SP|W2|table7_std,Llama,SP,W2,table7_std,0,21,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.15464382326420195,0.15464382326420195,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|SP|W3|table7_chall,Llama,SP,W3,table7_chall,0,34,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.10151790621961015,0.10151790621961015,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|SP|W3|table7_std,Llama,SP,W3,table7_std,0,21,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.15464382326420195,0.15464382326420195,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|SP|W4|table7_chall,Llama,SP,W4,table7_chall,3,34,6,0.08823529411764706,0.0,0.20588235294117646,0.20588235294117646,0.0,0.15384615384615385,0.15384615384615385,0.7472527472527474,0.030465390304310128,0.22960817952360413,0.19914278921929401,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|SP|W4|table7_std,Llama,SP,W4,table7_std,3,21,15,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.0,0.29411764705882354,0.29411764705882354,1.0294117647058825,0.04980921798213492,0.346364941492295,0.29655572351016013,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|SP|W5|table7_chall,Llama,SP,W5,table7_chall,0,31,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.11025900073475384,0.11025900073475384,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|SP|W5|table7_std,Llama,SP,W5,table7_std,0,19,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.16818436536845055,0.16818436536845055,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|wis|canonical|bank110,Llama,wis,canonical,bank_110_subtype,1,30,17,0.03333333333333333,0.0,0.1,0.1,0.0,0.06,0.06,0.6,0.0059084379948573795,0.16670751396958874,0.16079907597473136,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|wis|W1|bank110,Llama,wis,W1,bank_110_subtype,0,30,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.113517091390478,0.113517091390478,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|wis|W2|bank110,Llama,wis,W2,bank_110_subtype,0,30,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.113517091390478,0.113517091390478,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|wis|W3|bank110,Llama,wis,W3,bank_110_subtype,2,30,17,0.06666666666666667,0.0,0.16666666666666666,0.16666666666666666,0.0,0.15789473684210525,0.15789473684210525,0.9473684210526315,0.01847663532769335,0.21323817721072091,0.19476154188302758,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|wis|W4|bank110,Llama,wis,W4,bank_110_subtype,0,30,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.113517091390478,0.113517091390478,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|WIS|canonical|table7_chall,Llama,WIS,canonical,table7_chall,1,17,4,0.058823529411764705,0.0,0.17647058823529413,0.17647058823529413,0.0,0.08108108108108109,0.08108108108108109,0.45945945945945943,0.010460130645164212,0.269825452035628,0.2593653213904638,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|WIS|canonical|table7_std,Llama,WIS,canonical,table7_std,0,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.22810184305529166,0.22810184305529166,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|WIS|W1|table7_chall,Llama,WIS,W1,table7_chall,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.18432366037156456,0.18432366037156456,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|WIS|W1|table7_std,Llama,WIS,W1,table7_std,0,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.22810184305529166,0.22810184305529166,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|WIS|W2|table7_chall,Llama,WIS,W2,table7_chall,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.18432366037156456,0.18432366037156456,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|WIS|W2|table7_std,Llama,WIS,W2,table7_std,0,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.22810184305529166,0.22810184305529166,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|WIS|W3|table7_chall,Llama,WIS,W3,table7_chall,1,17,4,0.058823529411764705,0.0,0.17647058823529413,0.17647058823529413,0.0,0.08108108108108109,0.08108108108108109,0.45945945945945943,0.010460130645164212,0.269825452035628,0.2593653213904638,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|WIS|W3|table7_std,Llama,WIS,W3,table7_std,1,13,13,0.07692307692307693,0.0,0.23076923076923078,0.23076923076923078,0.0,0.23076923076923078,0.23076923076923078,1.0,0.013710066379696323,0.3331453392824736,0.3194352729027773,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|WIS|W4|table7_chall,Llama,WIS,W4,table7_chall,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.18432366037156456,0.18432366037156456,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|WIS|W4|table7_std,Llama,WIS,W4,table7_std,0,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.22810184305529166,0.22810184305529166,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|ALL|canonical|frozen61,Llama,ALL,canonical,frozen_61,5,61,14,0.08196721311475409,0.01639344262295082,0.16393442622950818,0.14754098360655737,0.019598416289592843,0.17391304347826086,0.154314627188668,1.0459102509454166,0.035519042911066306,0.177948854241379,0.14242981133031268,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|ALL|W1|frozen61,Llama,ALL,W1,frozen_61,6,61,14,0.09836065573770492,0.03278688524590164,0.18032786885245902,0.14754098360655737,0.0,0.21296675774134785,0.21296675774134785,1.443441358024691,0.045863951367309724,0.1984483419752358,0.15258439060792608,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|ALL|W2|frozen61,Llama,ALL,W2,frozen_61,5,61,14,0.08196721311475409,0.01639344262295082,0.16393442622950818,0.14754098360655737,0.0,0.21052631578947367,0.21052631578947367,1.4269005847953216,0.035519042911066306,0.177948854241379,0.14242981133031268,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|ALL|W3|frozen61,Llama,ALL,W3,frozen_61,1,61,14,0.01639344262295082,0.0,0.04918032786885246,0.04918032786885246,0.0,0.045454545454545456,0.045454545454545456,0.9242424242424243,0.002899656114363977,0.08719065627768062,0.08429100016331664,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|ALL|W4|frozen61,Llama,ALL,W4,frozen_61,5,61,14,0.08196721311475409,0.01639344262295082,0.16393442622950818,0.14754098360655737,0.0,0.15555555555555556,0.15555555555555556,1.054320987654321,0.035519042911066306,0.177948854241379,0.14242981133031268,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|ALL|W5|frozen61,Llama,ALL,W5,frozen_61,0,31,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.11025900073475384,0.11025900073475384,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|SP|canonical|frozen61,Llama,SP,canonical,frozen_61_subtype,2,34,6,0.058823529411764705,0.0,0.14705882352941177,0.14705882352941177,0.0,0.23076923076923078,0.23076923076923078,1.5692307692307692,0.016282313063842452,0.1909393688946371,0.17465705583079466,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|SP|W1|frozen61,Llama,SP,W1,frozen_61_subtype,5,34,6,0.14705882352941177,0.029411764705882353,0.2647058823529412,0.23529411764705882,0.0,0.3076923076923077,0.3076923076923077,1.3076923076923077,0.06449346382626418,0.3012838817405195,0.2367904179142553,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|SP|W2|frozen61,Llama,SP,W2,frozen_61_subtype,1,34,6,0.029411764705882353,0.0,0.08823529411764706,0.08823529411764706,0.0,0.07142857142857142,0.07142857142857142,0.8095238095238094,0.005210771925596644,0.14915902216344817,0.14394825023785152,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|SP|W3|frozen61,Llama,SP,W3,frozen_61_subtype,0,34,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.10151790621961015,0.10151790621961015,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|SP|W4|frozen61,Llama,SP,W4,frozen_61_subtype,3,34,6,0.08823529411764706,0.0,0.20588235294117646,0.20588235294117646,0.0,0.15384615384615385,0.15384615384615385,0.7472527472527474,0.030465390304310128,0.22960817952360413,0.19914278921929401,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|SP|W5|frozen61,Llama,SP,W5,frozen_61_subtype,0,31,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.11025900073475384,0.11025900073475384,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|CC|canonical|frozen61,Llama,CC,canonical,frozen_61_subtype,2,10,4,0.2,0.0,0.5,0.5,0.0,0.2727272727272727,0.2727272727272727,0.5454545454545454,0.056680947980693314,0.5098431532792765,0.4531622052985832,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|CC|W1|frozen61,Llama,CC,W1,frozen_61_subtype,1,10,4,0.1,0.0,0.3,0.3,0.0,0.13636363636363635,0.13636363636363635,0.45454545454545453,0.01787574951572113,0.4041563854975721,0.386280635981851,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|CC|W2|frozen61,Llama,CC,W2,frozen_61_subtype,4,10,4,0.4,0.1,0.7,0.6,0.0,0.75,0.75,1.25,0.16817758120350962,0.6873304525498136,0.5191528713463041,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|CC|W3|frozen61,Llama,CC,W3,frozen_61_subtype,0,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2775401687666166,0.2775401687666166,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|CC|W4|frozen61,Llama,CC,W4,frozen_61_subtype,2,10,4,0.2,0.0,0.5,0.5,0.0,0.2727272727272727,0.2727272727272727,0.5454545454545454,0.056680947980693314,0.5098431532792765,0.4531622052985832,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|WIS|canonical|frozen61,Llama,WIS,canonical,frozen_61_subtype,1,17,4,0.058823529411764705,0.0,0.17647058823529413,0.17647058823529413,0.0,0.08108108108108109,0.08108108108108109,0.45945945945945943,0.010460130645164212,0.269825452035628,0.2593653213904638,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|WIS|W1|frozen61,Llama,WIS,W1,frozen_61_subtype,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.18432366037156456,0.18432366037156456,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|WIS|W2|frozen61,Llama,WIS,W2,frozen_61_subtype,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.18432366037156456,0.18432366037156456,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|WIS|W3|frozen61,Llama,WIS,W3,frozen_61_subtype,1,17,4,0.058823529411764705,0.0,0.17647058823529413,0.17647058823529413,0.0,0.08108108108108109,0.08108108108108109,0.45945945945945943,0.010460130645164212,0.269825452035628,0.2593653213904638,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
Llama|WIS|W4|frozen61,Llama,WIS,W4,frozen_61_subtype,0,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.18432366037156456,0.18432366037156456,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|ALL|canonical|bank110,o4-mini,ALL,canonical,bank_110,110,110,51,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.9662548664108728,1.0,0.03374513358912723,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|ALL|W1|bank110,o4-mini,ALL,W1,bank_110,106,110,51,0.9636363636363636,0.9272727272727272,0.990909090909091,0.06363636363636371,0.9210461177696717,0.9921275221456692,0.07108140437599753,1.1169934973371027,0.9102118658040408,0.9857699194133138,0.07555805360927303,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|ALL|W2|bank110,o4-mini,ALL,W2,bank_110,28,110,51,0.2545454545454545,0.17272727272727273,0.33636363636363636,0.16363636363636364,0.14173228346456693,0.4149026325279479,0.273170349063381,1.6693743553873284,0.1823807581359308,0.34327594380782267,0.16089518567189187,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|ALL|W3|bank110,o4-mini,ALL,W3,bank_110,67,110,51,0.6090909090909091,0.5181818181818182,0.7,0.18181818181818177,0.4,0.7727272727272727,0.3727272727272727,2.0500000000000003,0.5156976365529584,0.6951216070275956,0.1794239704746372,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|ALL|W4|bank110,o4-mini,ALL,W4,bank_110,81,110,51,0.7363636363636363,0.6545454545454545,0.8181818181818182,0.1636363636363637,0.5227272727272727,0.8928571428571429,0.3701298701298702,2.2619047619047614,0.6470570975969133,0.8097179301609537,0.1626608325640404,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|ALL|W5|bank110,o4-mini,ALL,W5,bank_110,2,50,15,0.04,0.0,0.1,0.1,0.0,0.0625,0.0625,0.625,0.011038652660826577,0.13460337877954667,0.1235647261187201,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|coin_change|canonical|bank110,o4-mini,coin_change,canonical,bank_110_subtype,25,25,14,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.8668035060468213,1.0,0.13319649395317867,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|coin_change|W1|bank110,o4-mini,coin_change,W1,bank_110_subtype,24,25,14,0.96,0.88,1.0,0.12,0.85,1.0,0.15000000000000002,1.2500000000000002,0.8045552759497747,0.9929039496133008,0.18834867366352603,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|coin_change|W2|bank110,o4-mini,coin_change,W2,bank_110_subtype,14,25,14,0.56,0.36,0.76,0.4,0.2631578947368421,0.7608695652173914,0.49771167048054926,1.2442791762013732,0.3706701701956443,0.7333462505299744,0.3626760803343301,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|coin_change|W3|bank110,o4-mini,coin_change,W3,bank_110_subtype,19,25,14,0.76,0.6,0.92,0.32000000000000006,0.47058823529411764,0.9333333333333333,0.4627450980392157,1.4460784313725488,0.5656994004476144,0.8850384226967327,0.31933902224911836,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|coin_change|W4|bank110,o4-mini,coin_change,W4,bank_110_subtype,25,25,14,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.8668035060468213,1.0,0.13319649395317867,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|CC|canonical|table7_chall,o4-mini,CC,canonical,table7_chall,10,10,4,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.7224598312333834,1.0,0.2775401687666166,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|CC|canonical|table7_std,o4-mini,CC,canonical,table7_std,15,15,12,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.7961107336956521,1.0,0.2038892663043479,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|CC|W1|table7_chall,o4-mini,CC,W1,table7_chall,10,10,4,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.7224598312333834,1.0,0.2775401687666166,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|CC|W1|table7_std,o4-mini,CC,W1,table7_std,14,15,12,0.9333333333333333,0.8,1.0,0.19999999999999996,0.8125,1.0,0.1875,0.9375000000000002,0.70182922447576,0.9881334113938052,0.28630418691804516,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|CC|W2|table7_chall,o4-mini,CC,W2,table7_chall,10,10,4,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.7224598312333834,1.0,0.2775401687666166,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|CC|W2|table7_std,o4-mini,CC,W2,table7_std,4,15,12,0.26666666666666666,0.06666666666666667,0.4666666666666667,0.4,0.06666666666666667,0.5,0.43333333333333335,1.0833333333333333,0.10897276103182807,0.5195088965768675,0.4105361355450394,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|CC|W3|table7_chall,o4-mini,CC,W3,table7_chall,10,10,4,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.7224598312333834,1.0,0.2775401687666166,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|CC|W3|table7_std,o4-mini,CC,W3,table7_std,9,15,12,0.6,0.3333333333333333,0.8666666666666667,0.5333333333333334,0.3333333333333333,0.8571428571428571,0.5238095238095237,0.9821428571428568,0.357464427565077,0.8017577191740534,0.44429329160897635,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|CC|W4|table7_chall,o4-mini,CC,W4,table7_chall,10,10,4,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.7224598312333834,1.0,0.2775401687666166,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|CC|W4|table7_std,o4-mini,CC,W4,table7_std,15,15,12,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.7961107336956521,1.0,0.2038892663043479,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|shortest_path|canonical|bank110,o4-mini,shortest_path,canonical,bank_110_subtype,55,55,20,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.9347128562105721,1.0,0.0652871437894279,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|shortest_path|W1|bank110,o4-mini,shortest_path,W1,bank_110_subtype,53,55,20,0.9636363636363636,0.9090909090909091,1.0,0.09090909090909094,0.9056603773584906,1.0,0.09433962264150941,1.037735849056603,0.8767630702509827,0.989970669144275,0.11320759889329235,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|shortest_path|W2|bank110,o4-mini,shortest_path,W2,bank_110_subtype,5,55,20,0.09090909090909091,0.01818181818181818,0.18181818181818182,0.16363636363636364,0.02564102564102564,0.22580645161290322,0.2001654259718776,1.2232331587170298,0.039457573336373924,0.19577736249133978,0.15631978915496586,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|shortest_path|W3|bank110,o4-mini,shortest_path,W3,bank_110_subtype,48,55,20,0.8727272727272727,0.7818181818181819,0.9636363636363636,0.18181818181818177,0.76,0.9655270376175548,0.20552703761755475,1.1303987068965515,0.7598272515317739,0.9369586958251979,0.17713144429342398,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|shortest_path|W4|bank110,o4-mini,shortest_path,W4,bank_110_subtype,51,55,20,0.9272727272727272,0.8545454545454545,0.9818181818181818,0.12727272727272732,0.8181818181818182,0.9836131676361712,0.165431349454353,1.299817745712773,0.827398219083632,0.9713564034963114,0.14395818441267938,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|shortest_path|W5|bank110,o4-mini,shortest_path,W5,bank_110_subtype,2,50,15,0.04,0.0,0.1,0.1,0.0,0.0625,0.0625,0.625,0.011038652660826577,0.13460337877954667,0.1235647261187201,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|SP|canonical|table7_chall,o4-mini,SP,canonical,table7_chall,34,34,6,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.8984820937803899,1.0,0.1015179062196101,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|SP|canonical|table7_std,o4-mini,SP,canonical,table7_std,21,21,15,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.8453561767357979,1.0,0.15464382326420212,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|SP|W1|table7_chall,o4-mini,SP,W1,table7_chall,32,34,6,0.9411764705882353,0.8529411764705882,1.0,0.1470588235294118,0.8125,1.0,0.1875,1.2749999999999997,0.8090606311053629,0.9837176869361576,0.17465705583079472,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|SP|W1|table7_std,o4-mini,SP,W1,table7_std,21,21,15,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.8453561767357979,1.0,0.15464382326420212,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|SP|W2|table7_chall,o4-mini,SP,W2,table7_chall,3,34,6,0.08823529411764706,0.0,0.20588235294117646,0.20588235294117646,0.018867924528301886,0.3125,0.2936320754716981,1.426212938005391,0.030465390304310128,0.22960817952360413,0.19914278921929401,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|SP|W2|table7_std,o4-mini,SP,W2,table7_std,2,21,15,0.09523809523809523,0.0,0.23809523809523808,0.23809523809523808,0.0,0.25,0.25,1.05,0.026518208796947246,0.2891458386074067,0.2626276298104595,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|SP|W3|table7_chall,o4-mini,SP,W3,table7_chall,30,34,6,0.8823529411764706,0.7647058823529411,0.9705882352941176,0.20588235294117652,0.6875,1.0,0.3125,1.5178571428571426,0.7337882520370121,0.9532862902656388,0.21949803822862668,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|SP|W3|table7_std,o4-mini,SP,W3,table7_std,18,21,15,0.8571428571428571,0.7142857142857143,1.0,0.2857142857142857,0.7272727272727273,1.0,0.2727272727272727,0.9545454545454545,0.6536350585077049,0.950190782017865,0.29655572351016013,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|SP|W4|table7_chall,o4-mini,SP,W4,table7_chall,32,34,6,0.9411764705882353,0.8529411764705882,1.0,0.1470588235294118,0.7857142857142857,1.0,0.2142857142857143,1.4571428571428569,0.8090606311053629,0.9837176869361576,0.17465705583079472,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|SP|W4|table7_std,o4-mini,SP,W4,table7_std,19,21,15,0.9047619047619048,0.7619047619047619,1.0,0.23809523809523814,0.75,1.0,0.25,1.0499999999999998,0.7108541613925933,0.9734817912030528,0.2626276298104595,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|SP|W5|table7_chall,o4-mini,SP,W5,table7_chall,2,31,3,0.06451612903225806,0.0,0.16129032258064516,0.16129032258064516,0.0,0.09090909090909091,0.09090909090909091,0.5636363636363637,0.017874407775063147,0.20718988318746434,0.18931547541240118,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|SP|W5|table7_std,o4-mini,SP,W5,table7_std,0,19,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.16818436536845055,0.16818436536845055,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|wis|canonical|bank110,o4-mini,wis,canonical,bank_110_subtype,30,30,17,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.8864829086095221,1.0,0.11351709139047794,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|wis|W1|bank110,o4-mini,wis,W1,bank_110_subtype,29,30,17,0.9666666666666667,0.9,1.0,0.09999999999999998,0.8421052631578947,1.0,0.1578947368421053,1.5789473684210535,0.8332924860304112,0.9940915620051425,0.1607990759747313,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|wis|W2|bank110,o4-mini,wis,W2,bank_110_subtype,9,30,17,0.3,0.13333333333333333,0.4666666666666667,0.33333333333333337,0.15384615384615385,0.5882352941176471,0.4343891402714932,1.3031674208144794,0.16664562643958933,0.4787612101166018,0.3121155836770124,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|wis|W3|bank110,o4-mini,wis,W3,bank_110_subtype,0,30,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.113517091390478,0.113517091390478,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|wis|W4|bank110,o4-mini,wis,W4,bank_110_subtype,5,30,17,0.16666666666666666,0.03333333333333333,0.3,0.26666666666666666,0.04081632653061224,0.47058823529411764,0.4297719087635054,1.6116446578631454,0.07336434240351683,0.33564705185680177,0.2622827094532849,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|WIS|canonical|table7_chall,o4-mini,WIS,canonical,table7_chall,17,17,4,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.8156763396284354,1.0,0.18432366037156456,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
o4-mini|WIS|canonical|table7_std,o4-mini,WIS,canonical,table7_std,13,13,13,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.7718981569447083,1.0,0.2281018430552917,iid=10k problem bootstrap (metric scripts); cluster=10k family resample; wilson=paper name
