family,problem_id,model,contam,cci_composite_num,impl_post_correct,retrieval_votes,computation_votes,votes_total,tri_plus_score,tri_plus_confidence,tri_plus_label
GSM,GSM_004,Claude,0.1875,0.5,,0,3,3,3,1.0,computation_signal_plus
GSM,GSM_004,Gemini,0.1875,0.3333,,1,1,2,0,0.0,mixed
GSM,GSM_004,Llama,0.1875,0.5,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_004,GPT-4o,0.1875,0.1429,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_004,o4-mini,0.1875,0.3333,,0,2,2,2,1.0,computation_signal_plus
GSM,GSM_005,Claude,0.1167,0.0,,2,1,3,-1,0.3333333333333333,weak_retrieval
GSM,GSM_005,Gemini,0.1167,0.0,,1,1,2,0,0.0,mixed
GSM,GSM_005,Llama,0.1167,0.1667,,1,1,2,0,0.0,mixed
GSM,GSM_005,GPT-4o,0.1167,0.0,,2,1,3,-1,0.3333333333333333,weak_retrieval
GSM,GSM_005,o4-mini,0.1167,0.1429,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_006,Claude,0.1892,0.0,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_006,Gemini,0.1892,0.0,,2,1,3,-1,0.3333333333333333,weak_retrieval
GSM,GSM_006,Llama,0.1892,0.25,,1,1,2,0,0.0,mixed
GSM,GSM_006,GPT-4o,0.1892,0.1,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_006,o4-mini,0.1892,0.0,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_007,Claude,0.1389,0.0,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_007,Gemini,0.1389,0.2,,2,1,3,-1,0.3333333333333333,weak_retrieval
GSM,GSM_007,Llama,0.1389,0.0,,2,1,3,-1,0.3333333333333333,weak_retrieval
GSM,GSM_007,GPT-4o,0.1389,0.0,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_007,o4-mini,0.1389,0.2,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_008,Claude,0.2273,0.2857,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_008,Gemini,0.2273,0.125,,2,1,3,-1,0.3333333333333333,weak_retrieval
GSM,GSM_008,Llama,0.2273,0.0,,1,1,2,0,0.0,mixed
GSM,GSM_008,GPT-4o,0.2273,0.3333,,1,1,2,0,0.0,mixed
GSM,GSM_008,o4-mini,0.2273,0.0,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_009,Claude,0.1818,0.0,,1,1,2,0,0.0,mixed
GSM,GSM_009,Gemini,0.1818,0.2,,1,1,2,0,0.0,mixed
GSM,GSM_009,Llama,0.1818,0.5,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_009,GPT-4o,0.1818,0.0,,1,1,2,0,0.0,mixed
GSM,GSM_009,o4-mini,0.1818,0.75,,0,3,3,3,1.0,computation_signal_plus
GSM,GSM_010,Claude,0.0625,0.1667,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_010,Gemini,0.0625,0.1667,,2,1,3,-1,0.3333333333333333,weak_retrieval
GSM,GSM_010,Llama,0.0625,0.2222,,2,1,3,-1,0.3333333333333333,weak_retrieval
GSM,GSM_010,GPT-4o,0.0625,0.1667,,2,1,3,-1,0.3333333333333333,weak_retrieval
GSM,GSM_010,o4-mini,0.0625,0.0,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_011,Claude,0.1,0.2,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_011,Gemini,0.1,0.4,,1,1,2,0,0.0,mixed
GSM,GSM_011,Llama,0.1,0.6,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_011,GPT-4o,0.1,0.0,,2,1,3,-1,0.3333333333333333,weak_retrieval
GSM,GSM_011,o4-mini,0.1,0.3333,,0,2,2,2,1.0,computation_signal_plus
GSM,GSM_012,Claude,0.1077,0.25,,2,1,3,-1,0.3333333333333333,weak_retrieval
GSM,GSM_012,Gemini,0.1077,0.0,,2,1,3,-1,0.3333333333333333,weak_retrieval
GSM,GSM_012,Llama,0.1077,0.2,,2,1,3,-1,0.3333333333333333,weak_retrieval
GSM,GSM_012,GPT-4o,0.1077,0.0,,2,1,3,-1,0.3333333333333333,weak_retrieval
GSM,GSM_012,o4-mini,0.1077,0.75,,0,3,3,3,1.0,computation_signal_plus
GSM,GSM_013,Claude,0.1111,0.2857,,1,1,2,0,0.0,mixed
GSM,GSM_013,Gemini,0.1111,0.0,,2,1,3,-1,0.3333333333333333,weak_retrieval
GSM,GSM_013,Llama,0.1111,0.0,,2,1,3,-1,0.3333333333333333,weak_retrieval
GSM,GSM_013,GPT-4o,0.1111,0.0,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_013,o4-mini,0.1111,0.75,,0,3,3,3,1.0,computation_signal_plus
GSM,GSM_014,Claude,0.1591,0.5,,0,3,3,3,1.0,computation_signal_plus
GSM,GSM_014,Gemini,0.1591,0.0,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_014,Llama,0.1591,0.25,,2,1,3,-1,0.3333333333333333,weak_retrieval
GSM,GSM_014,GPT-4o,0.1591,0.0,,2,1,3,-1,0.3333333333333333,weak_retrieval
GSM,GSM_014,o4-mini,0.1591,0.2,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_015,Claude,0.0779,0.0,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_015,Gemini,0.0779,0.2727,,2,1,3,-1,0.3333333333333333,weak_retrieval
GSM,GSM_015,Llama,0.0779,0.3333,,1,1,2,0,0.0,mixed
GSM,GSM_015,GPT-4o,0.0779,0.0,,2,1,3,-1,0.3333333333333333,weak_retrieval
GSM,GSM_015,o4-mini,0.0779,0.625,,0,3,3,3,1.0,computation_signal_plus
GSM,GSM_016,Claude,0.0565,0.2222,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_016,Gemini,0.0565,0.1818,,2,1,3,-1,0.3333333333333333,weak_retrieval
GSM,GSM_016,Llama,0.0565,0.1818,,2,1,3,-1,0.3333333333333333,weak_retrieval
GSM,GSM_016,GPT-4o,0.0565,0.5714,,0,2,2,2,1.0,computation_signal_plus
GSM,GSM_016,o4-mini,0.0565,0.4286,,0,2,2,2,1.0,computation_signal_plus
GSM,GSM_017,Claude,0.1013,0.2105,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_017,Gemini,0.1013,0.1579,,2,1,3,-1,0.3333333333333333,weak_retrieval
GSM,GSM_017,Llama,0.1013,0.0,,2,1,3,-1,0.3333333333333333,weak_retrieval
GSM,GSM_017,GPT-4o,0.1013,0.0,,2,1,3,-1,0.3333333333333333,weak_retrieval
GSM,GSM_017,o4-mini,0.1013,0.1333,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_018,Claude,0.0893,0.2727,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_018,Gemini,0.0893,0.2727,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_018,Llama,0.0893,0.0,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_018,GPT-4o,0.0893,0.0,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_018,o4-mini,0.0893,0.3636,,0,2,2,2,1.0,computation_signal_plus
GSM,GSM_019,Claude,0.0659,0.0909,,1,1,2,0,0.0,mixed
GSM,GSM_019,Gemini,0.0659,0.3333,,1,1,2,0,0.0,mixed
GSM,GSM_019,Llama,0.0659,0.0,,1,1,2,0,0.0,mixed
GSM,GSM_019,GPT-4o,0.0659,0.5,,0,2,2,2,1.0,computation_signal_plus
GSM,GSM_019,o4-mini,0.0659,0.2727,,1,1,2,0,0.0,mixed
GSM,GSM_020,Claude,0.0847,0.7,,0,3,3,3,1.0,computation_signal_plus
GSM,GSM_020,Gemini,0.0847,0.1111,,2,1,3,-1,0.3333333333333333,weak_retrieval
GSM,GSM_020,Llama,0.0847,0.3333,,1,1,2,0,0.0,mixed
GSM,GSM_020,GPT-4o,0.0847,0.1429,,2,1,3,-1,0.3333333333333333,weak_retrieval
GSM,GSM_020,o4-mini,0.0847,0.2,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_041,Claude,0.1087,0.75,,0,3,3,3,1.0,computation_signal_plus
GSM,GSM_041,Gemini,0.1087,0.3333,,0,2,2,2,1.0,computation_signal_plus
GSM,GSM_041,o4-mini,0.1087,0.25,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_042,Claude,0.0,0.3333,,0,2,2,2,1.0,computation_signal_plus
GSM,GSM_042,Gemini,0.0,0.5,,0,3,3,3,1.0,computation_signal_plus
GSM,GSM_042,o4-mini,0.0,0.3333,,0,1,1,1,1.0,insufficient
GSM,GSM_043,Claude,0.0,0.0,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_043,Gemini,0.0,1.0,,0,3,3,3,1.0,computation_signal_plus
GSM,GSM_043,o4-mini,0.0,0.0,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_044,Claude,0.0685,0.0,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_044,Gemini,0.0685,0.3333,,0,2,2,2,1.0,computation_signal_plus
GSM,GSM_044,o4-mini,0.0685,0.0,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_045,Claude,0.1562,0.4,,0,2,2,2,1.0,computation_signal_plus
GSM,GSM_045,Gemini,0.1562,0.5,,0,3,3,3,1.0,computation_signal_plus
GSM,GSM_045,o4-mini,0.1562,0.0,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_046,Claude,0.0,0.3333,,0,2,2,2,1.0,computation_signal_plus
GSM,GSM_046,Gemini,0.0,0.6667,,0,3,3,3,1.0,computation_signal_plus
GSM,GSM_046,o4-mini,0.0,0.0,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_047,Claude,0.1579,0.3333,,1,1,2,0,0.0,mixed
GSM,GSM_047,Gemini,0.1579,0.3333,,0,2,2,2,1.0,computation_signal_plus
GSM,GSM_047,o4-mini,0.1579,0.3333,,0,2,2,2,1.0,computation_signal_plus
GSM,GSM_048,Claude,0.0972,0.0,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_048,Gemini,0.0972,0.1667,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_048,o4-mini,0.0972,0.0,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_049,Claude,0.125,0.0,,2,1,3,-1,0.3333333333333333,weak_retrieval
GSM,GSM_049,Gemini,0.125,0.3333,,0,2,2,2,1.0,computation_signal_plus
GSM,GSM_049,o4-mini,0.125,0.6667,,0,2,2,2,1.0,computation_signal_plus
GSM,GSM_050,Claude,0.1714,0.0,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_050,Gemini,0.1714,0.4286,,0,2,2,2,1.0,computation_signal_plus
GSM,GSM_050,o4-mini,0.1714,0.1429,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_051,Claude,0.1429,0.0,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_051,Gemini,0.1429,0.25,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_051,o4-mini,0.1429,0.0,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_052,Claude,0.1765,0.1429,,1,1,2,0,0.0,mixed
GSM,GSM_052,Gemini,0.1765,0.0,,1,1,2,0,0.0,mixed
GSM,GSM_052,o4-mini,0.1765,0.0909,,1,1,2,0,0.0,mixed
GSM,GSM_053,Claude,0.1091,0.25,,2,1,3,-1,0.3333333333333333,weak_retrieval
GSM,GSM_053,Gemini,0.1091,0.0,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_053,o4-mini,0.1091,0.3,,1,1,2,0,0.0,mixed
GSM,GSM_054,Claude,0.1296,0.2,,2,1,3,-1,0.3333333333333333,weak_retrieval
GSM,GSM_054,Gemini,0.1296,0.0,,2,1,3,-1,0.3333333333333333,weak_retrieval
GSM,GSM_054,o4-mini,0.1296,0.0,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_055,Claude,0.0943,0.0,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_055,Gemini,0.0943,0.1429,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_055,o4-mini,0.0943,0.1429,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_056,Claude,0.0988,0.2222,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_056,Gemini,0.0988,0.4444,,1,1,2,0,0.0,mixed
GSM,GSM_056,o4-mini,0.0988,0.3333,,0,2,2,2,1.0,computation_signal_plus
GSM,GSM_057,Claude,0.1316,0.3636,,0,2,2,2,1.0,computation_signal_plus
GSM,GSM_057,Gemini,0.1316,0.7273,,0,3,3,3,1.0,computation_signal_plus
GSM,GSM_057,o4-mini,0.1316,0.0,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_058,Claude,0.0,0.1429,,1,1,2,0,0.0,mixed
GSM,GSM_058,Gemini,0.0,0.2857,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_058,o4-mini,0.0,0.1429,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_059,Claude,0.0566,0.25,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_059,Gemini,0.0566,0.0,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_059,o4-mini,0.0566,0.3333,,0,2,2,2,1.0,computation_signal_plus
GSM,GSM_060,Claude,0.08,0.2857,,1,1,2,0,0.0,mixed
GSM,GSM_060,Gemini,0.08,0.25,,1,1,2,0,0.0,mixed
GSM,GSM_060,o4-mini,0.08,0.0,,1,1,2,0,0.0,mixed
GSM,GSM_061,Claude,0.0,0.125,,2,1,3,-1,0.3333333333333333,weak_retrieval
GSM,GSM_061,Gemini,0.0,0.4,,1,1,2,0,0.0,mixed
GSM,GSM_061,o4-mini,0.0,0.6667,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_062,Claude,0.0741,0.0,,1,1,2,0,0.0,mixed
GSM,GSM_062,Gemini,0.0741,0.2,,2,1,3,-1,0.3333333333333333,weak_retrieval
GSM,GSM_062,o4-mini,0.0741,0.0,,1,1,2,0,0.0,mixed
GSM,GSM_063,Claude,0.0968,0.0,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_063,Gemini,0.0968,0.0,,1,2,3,1,0.3333333333333333,weak_computation
GSM,GSM_063,o4-mini,0.0968,0.0,,1,1,2,0,0.0,mixed
GSM,GSM_064,Claude,0.25,0.75,,0,3,3,3,1.0,computation_signal_plus
GSM,GSM_064,Gemini,0.25,0.6667,,0,3,3,3,1.0,computation_signal_plus
GSM,GSM_064,o4-mini,0.25,0.25,,1,2,3,1,0.3333333333333333,weak_computation
