family,problem_id,model,contam,var_canonical,var_w3,vri_gap,cci_effective,match_first,impl_post_correct,retrieval_votes,computation_votes,votes_total,tri_score,tri_v2_confidence,tri_v2_label,legacy_label,p1_rename_fragile,p1_w3_keep,p1_multi_variant,p1_vri_high,p2_cci_comp,p2_cci_retr,p2_match_first,p2_crit_step,p2_impl_recovery,p2_impl_fail,p3_contam_high,p3_contam_low,p3_depth_high
ALGO,SP_061,Claude,0.5,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_061,Gemini,0.5,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_061,Llama,0.5,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_061,GPT-4o,0.5,1.0,1.0,0.0,,,,0.0,2.0,2.0,2.0,1.0,computation,ambiguous,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_061,o4-mini,0.5,1.0,1.0,0.0,,,,0.0,2.0,2.0,2.0,1.0,computation,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,SP_062,Claude,0.5,1.0,0.0,1.0,0.0,0.0,False,4.0,0.0,4.0,-4.0,1.0,retrieval,retrieval_signal,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ALGO,SP_062,Gemini,0.5,1.0,0.0,1.0,0.0,0.0,False,4.0,0.0,4.0,-4.0,1.0,retrieval,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ALGO,SP_062,Llama,0.5,0.0,0.0,0.0,0.0,0.0,False,2.0,0.0,2.0,-2.0,1.0,retrieval,mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ALGO,SP_062,GPT-4o,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,False,1.0,0.0,1.0,-1.0,1.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ALGO,SP_062,o4-mini,0.5,1.0,1.0,0.0,,,False,1.0,2.0,3.0,1.0,0.3333333333333333,weak_computation,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ALGO,SP_063,Claude,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,False,1.0,1.0,2.0,0.0,0.0,mixed,mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_063,Gemini,0.0,1.0,0.0,1.0,0.0,0.0,False,4.0,1.0,5.0,-3.0,0.6,retrieval,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_063,Llama,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,False,1.0,3.0,4.0,2.0,0.5,computation,mixed,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_063,GPT-4o,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,2.0,3.0,1.0,0.3333333333333333,weak_computation,ambiguous,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ALGO,SP_063,o4-mini,0.0,1.0,1.0,0.0,,,False,1.0,3.0,4.0,2.0,0.5,computation,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_064,Claude,0.5,1.0,0.0,1.0,0.0,0.0,False,4.0,0.0,4.0,-4.0,1.0,retrieval,retrieval_signal,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ALGO,SP_064,Gemini,0.5,1.0,1.0,0.0,0.0,0.0,False,2.0,2.0,4.0,0.0,0.0,mixed,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ALGO,SP_064,Llama,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,False,1.0,0.0,1.0,-1.0,1.0,insufficient,mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ALGO,SP_064,GPT-4o,0.5,0.0,0.0,0.0,0.0,0.0,False,2.0,0.0,2.0,-2.0,1.0,retrieval,ambiguous,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ALGO,SP_064,o4-mini,0.5,1.0,1.0,0.0,,,False,1.0,2.0,3.0,1.0,0.3333333333333333,weak_computation,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ALGO,SP_065,Claude,0.5,1.0,0.0,1.0,0.3333333333333333,0.0,False,3.0,0.0,3.0,-3.0,1.0,retrieval,retrieval_signal,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ALGO,SP_065,Gemini,0.5,1.0,0.0,1.0,0.0,0.0,False,4.0,0.0,4.0,-4.0,1.0,retrieval,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ALGO,SP_065,Llama,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,False,1.0,0.0,1.0,-1.0,1.0,insufficient,mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ALGO,SP_065,GPT-4o,0.5,0.0,0.0,0.0,0.3333333333333333,1.0,False,1.0,1.0,2.0,0.0,0.0,mixed,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
ALGO,SP_065,o4-mini,0.5,1.0,1.0,0.0,,,False,1.0,2.0,3.0,1.0,0.3333333333333333,weak_computation,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ALGO,SP_066,Claude,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,True,0.0,4.0,4.0,4.0,1.0,computation,mixed,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,SP_066,Gemini,0.0,0.0,1.0,-1.0,0.3333333333333333,0.0,True,0.0,3.0,3.0,3.0,1.0,computation,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,SP_066,Llama,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,True,2.0,3.0,5.0,1.0,0.2,weak_computation,mixed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,SP_066,GPT-4o,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,True,0.0,5.0,5.0,5.0,1.0,computation,ambiguous,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,SP_066,o4-mini,0.0,1.0,1.0,0.0,,,False,1.0,3.0,4.0,2.0,0.5,computation,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_068,Claude,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,False,3.0,1.0,4.0,-2.0,0.5,retrieval,mixed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_068,Gemini,0.0,1.0,1.0,0.0,0.0,0.0,False,2.0,3.0,5.0,1.0,0.2,weak_computation,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_068,Llama,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,False,1.0,3.0,4.0,2.0,0.5,computation,mixed,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_068,GPT-4o,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,True,0.0,5.0,5.0,5.0,1.0,computation,ambiguous,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,SP_068,o4-mini,0.0,1.0,1.0,0.0,,,False,1.0,3.0,4.0,2.0,0.5,computation,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_069,Claude,0.0,1.0,0.0,1.0,0.6666666666666666,0.0,True,2.0,4.0,6.0,2.0,0.3333333333333333,computation,mixed,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,SP_069,Gemini,0.0,1.0,0.0,1.0,0.6666666666666666,0.0,True,2.0,4.0,6.0,2.0,0.3333333333333333,computation,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,SP_069,Llama,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,False,1.0,3.0,4.0,2.0,0.5,computation,mixed,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_069,GPT-4o,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,True,0.0,6.0,6.0,6.0,1.0,computation,computation_signal,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,SP_069,o4-mini,0.0,1.0,1.0,0.0,,,False,1.0,3.0,4.0,2.0,0.5,computation,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_070,Claude,0.0,1.0,0.0,1.0,1.0,1.0,True,2.0,5.0,7.0,3.0,0.42857142857142855,computation,mixed,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,SP_070,Gemini,0.0,1.0,1.0,0.0,0.0,0.0,False,2.0,3.0,5.0,1.0,0.2,weak_computation,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_070,Llama,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,False,1.0,1.0,2.0,0.0,0.0,mixed,mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_070,GPT-4o,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,False,1.0,4.0,5.0,3.0,0.6,computation,ambiguous,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_070,o4-mini,0.0,1.0,1.0,0.0,,,False,1.0,3.0,4.0,2.0,0.5,computation,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_071,Claude,0.0,1.0,0.0,1.0,0.6666666666666666,0.0,True,2.0,4.0,6.0,2.0,0.3333333333333333,computation,mixed,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,SP_071,Gemini,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_071,Llama,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,False,1.0,1.0,2.0,0.0,0.0,mixed,mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_071,GPT-4o,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,2.0,3.0,1.0,0.3333333333333333,weak_computation,mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ALGO,SP_071,o4-mini,0.0,1.0,1.0,0.0,,,False,1.0,3.0,4.0,2.0,0.5,computation,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_072,Claude,0.0,1.0,0.0,1.0,0.6666666666666666,0.0,True,2.0,4.0,6.0,2.0,0.3333333333333333,computation,mixed,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,SP_072,Gemini,0.0,1.0,0.0,1.0,0.0,0.0,False,4.0,1.0,5.0,-3.0,0.6,retrieval,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_072,Llama,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_072,GPT-4o,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,False,3.0,1.0,4.0,-2.0,0.5,retrieval,ambiguous,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_072,o4-mini,0.0,1.0,1.0,0.0,,,False,1.0,3.0,4.0,2.0,0.5,computation,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_073,Claude,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,True,0.0,3.0,3.0,3.0,1.0,computation,mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,SP_073,Gemini,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_073,Llama,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,False,1.0,1.0,2.0,0.0,0.0,mixed,mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_073,GPT-4o,0.0,0.0,1.0,-1.0,0.0,0.0,False,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,SP_073,o4-mini,0.0,1.0,1.0,0.0,,,False,1.0,3.0,4.0,2.0,0.5,computation,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,WIS_001,Claude,0.0,1.0,0.0,1.0,,,,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,ambiguous,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_001,Gemini,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_001,Llama,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_001,GPT-4o,0.0,1.0,0.0,1.0,,,,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,ambiguous,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_001,o4-mini,0.0,1.0,0.0,1.0,,,,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_002,Claude,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_002,Gemini,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_002,Llama,0.0,0.0,1.0,-1.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_002,GPT-4o,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_002,o4-mini,0.0,1.0,0.0,1.0,,,,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_003,Claude,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,WIS_003,Gemini,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,WIS_003,Llama,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,False,1.0,1.0,2.0,0.0,0.0,mixed,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,WIS_003,GPT-4o,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,ambiguous,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,WIS_003,o4-mini,0.0,1.0,0.0,1.0,,,False,3.0,1.0,4.0,-2.0,0.5,retrieval,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,WIS_004,Claude,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,WIS_004,Gemini,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,WIS_004,Llama,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,False,1.0,3.0,4.0,2.0,0.5,computation,ambiguous,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
ALGO,WIS_004,GPT-4o,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,ambiguous,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,WIS_004,o4-mini,0.0,1.0,0.0,1.0,,,False,3.0,1.0,4.0,-2.0,0.5,retrieval,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ALGO,WIS_005,Claude,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_005,Gemini,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_005,Llama,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_005,GPT-4o,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_005,o4-mini,0.0,1.0,0.0,1.0,,,,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_006,Claude,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_006,Gemini,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_006,Llama,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_006,GPT-4o,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_006,o4-mini,0.0,1.0,0.0,1.0,,,,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_007,Claude,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_007,Gemini,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_007,Llama,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_007,GPT-4o,0.0,1.0,0.0,1.0,,,,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,ambiguous,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_007,o4-mini,0.0,1.0,0.0,1.0,,,,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_009,Claude,0.5455,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,WIS_009,Gemini,0.5455,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,WIS_009,Llama,0.5455,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,WIS_009,GPT-4o,0.5455,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,WIS_009,o4-mini,0.5455,1.0,0.0,1.0,,,,2.0,0.0,2.0,-2.0,1.0,retrieval,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,WIS_010,Claude,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_010,Gemini,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_010,Llama,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_010,GPT-4o,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_010,o4-mini,0.0,1.0,0.0,1.0,,,,2.0,1.0,3.0,-1.0,0.3333333333333333,weak_retrieval,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ALGO,WIS_012,Claude,0.5455,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,WIS_012,Gemini,0.5455,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,WIS_012,Llama,0.5455,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,WIS_012,GPT-4o,0.5455,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,insufficient,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,WIS_012,o4-mini,0.5455,1.0,0.0,1.0,,,,2.0,0.0,2.0,-2.0,1.0,retrieval,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGO,WIS_013,Claude,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,False,1.0,2.0,3.0,1.0,0.3333333333333333,weak_computation,mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
ALGO,WIS_013,Gemini,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,True,0.0,4.0,4.0,4.0,1.0,computation,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ALGO,WIS_013,Llama,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,True,0.0,4.0,4.0,4.0,1.0,computation,mixed,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
