family,problem_id,model_short,p1_w3_drop,p1_w3_retention,p2_cci,p3_contam,triple_retrieval_agree,triple_computation_agree,triple_any_disagree
GSM,GSM_058,Claude,0.0,,0.1429,0.0,False,False,True
GSM,GSM_058,Gemini,0.0,1.0,0.2857,0.0,False,False,True
GSM,GSM_058,o4-mini,0.0,1.0,0.1429,0.0,False,False,True
GSM,GSM_059,Claude,0.0,1.0,0.25,0.0566,False,False,True
GSM,GSM_059,Gemini,0.0,1.0,0.0,0.0566,False,False,True
GSM,GSM_059,o4-mini,0.0,1.0,0.3333,0.0566,False,False,True
GSM,GSM_060,Claude,0.0,,0.2857,0.08,False,False,True
GSM,GSM_060,Gemini,0.0,,0.25,0.08,False,False,True
GSM,GSM_060,o4-mini,0.0,,0.0,0.08,False,False,True
GSM,GSM_061,Claude,1.0,0.0,0.125,0.0,False,False,True
GSM,GSM_061,Gemini,1.0,0.0,0.4,0.0,False,False,True
GSM,GSM_061,o4-mini,1.0,0.0,0.6667,0.0,False,False,True
GSM,GSM_062,Claude,0.0,,0.0,0.0741,False,False,True
GSM,GSM_062,Gemini,1.0,0.0,0.2,0.0741,False,False,True
GSM,GSM_062,o4-mini,0.0,,0.0,0.0741,False,False,True
GSM,GSM_063,Claude,0.0,1.0,0.0,0.0968,False,False,True
GSM,GSM_063,Gemini,0.0,1.0,0.0,0.0968,False,False,True
GSM,GSM_063,o4-mini,0.0,,0.0,0.0968,False,False,True
GSM,GSM_064,Claude,0.0,1.0,0.75,0.25,False,True,False
GSM,GSM_064,Gemini,0.0,1.0,0.6667,0.25,False,True,False
GSM,GSM_064,o4-mini,0.0,1.0,0.25,0.25,False,False,True
