bank,problem_id,variant,problem_family,problem_subtype,char_len_canonical,char_len_variant,char_similarity,n_tokens_canonical,n_tokens_variant,token_jaccard,text_identical_to_canonical,answer_identical_to_canonical,answer_expected,near_duplicate_vs_canonical,near_duplicate_w6_peer,near_dup_jaccard_floor,transform_status
BW,BW_350,W1,planning_suite,blocksworld,791,948,0.1955,181,183,0.5263,False,True,identical,False,,0.85,transformed
BW,BW_350,W2,planning_suite,blocksworld,791,897,0.205,181,239,0.4466,False,True,identical,False,,0.85,transformed
BW,BW_350,W3,planning_suite,blocksworld,791,865,0.2246,181,160,0.2941,False,False,identical,False,,0.85,answer_mismatch
BW,BW_350,W4,planning_suite,blocksworld,791,1281,0.1419,181,196,0.1786,False,True,identical,False,,0.85,transformed
BW,BW_350,W5,planning_suite,blocksworld,791,816,0.7654,181,187,0.9884,False,False,different,False,,0.85,transformed
BW,BW_350,W6,planning_suite,blocksworld,791,790,0.6983,181,181,0.6132,False,False,different,False,,0.85,transformed
BW,BW_408,W1,planning_suite,blocksworld,739,886,0.2092,167,169,0.5091,False,True,identical,False,,0.85,transformed
BW,BW_408,W2,planning_suite,blocksworld,739,837,0.231,167,215,0.4444,False,True,identical,False,,0.85,transformed
BW,BW_408,W3,planning_suite,blocksworld,739,814,0.2408,167,150,0.3125,False,False,identical,False,,0.85,answer_mismatch
BW,BW_408,W4,planning_suite,blocksworld,739,1213,0.1506,167,188,0.1774,False,True,identical,False,,0.85,transformed
BW,BW_408,W5,planning_suite,blocksworld,739,764,0.7212,167,173,0.9878,False,False,different,False,,0.85,transformed
BW,BW_408,W6,planning_suite,blocksworld,739,738,0.7475,167,167,0.6633,False,False,different,False,,0.85,transformed
BW,BW_467,W1,planning_suite,blocksworld,715,857,0.2176,160,162,0.5046,False,True,identical,False,,0.85,transformed
BW,BW_467,W2,planning_suite,blocksworld,715,845,0.2218,160,202,0.42,False,True,identical,False,,0.85,transformed
BW,BW_467,W3,planning_suite,blocksworld,715,808,0.2495,160,152,0.3228,False,False,identical,False,,0.85,answer_mismatch
BW,BW_467,W4,planning_suite,blocksworld,715,1191,0.1532,160,185,0.1685,False,True,identical,False,,0.85,transformed
BW,BW_467,W5,planning_suite,blocksworld,715,744,0.7855,160,167,0.9877,False,False,different,False,,0.85,transformed
BW,BW_467,W6,planning_suite,blocksworld,715,760,0.739,160,172,0.7802,False,False,different,False,BW_001,0.85,near_duplicate
BW,BW_495,W1,planning_suite,blocksworld,661,793,0.2311,146,148,0.4857,False,True,identical,False,,0.85,transformed
BW,BW_495,W2,planning_suite,blocksworld,661,747,0.2585,146,179,0.4468,False,True,identical,False,,0.85,transformed
BW,BW_495,W3,planning_suite,blocksworld,661,719,0.2681,146,135,0.3419,False,False,identical,False,,0.85,answer_mismatch
BW,BW_495,W4,planning_suite,blocksworld,661,1111,0.1637,146,176,0.1744,False,True,identical,False,,0.85,transformed
BW,BW_495,W5,planning_suite,blocksworld,661,686,0.7439,146,152,0.987,False,False,different,False,,0.85,transformed
BW,BW_495,W6,planning_suite,blocksworld,661,660,0.8357,146,146,0.7386,False,False,different,False,BW_282,0.85,near_duplicate
BW,BW_E002,W1,planning_suite,blocksworld,653,783,0.2131,142,143,0.4381,False,True,identical,False,,0.85,transformed
BW,BW_E002,W2,planning_suite,blocksworld,653,725,0.2642,142,154,0.4239,False,True,identical,False,,0.85,transformed
BW,BW_E002,W3,planning_suite,blocksworld,653,698,0.2576,142,132,0.3391,False,False,identical,False,,0.85,answer_mismatch
BW,BW_E002,W4,planning_suite,blocksworld,653,1043,0.171,142,168,0.1718,False,True,identical,False,,0.85,transformed
BW,BW_E002,W5,planning_suite,blocksworld,653,636,0.8285,142,138,0.8961,False,False,different,False,,0.85,transformed
BW,BW_E002,W6,planning_suite,blocksworld,653,656,0.8388,142,144,0.9467,False,False,different,True,BW_001,0.85,near_duplicate
BW,BW_E015,W1,planning_suite,blocksworld,665,787,0.2107,145,146,0.4245,False,True,identical,False,,0.85,transformed
BW,BW_E015,W2,planning_suite,blocksworld,665,713,0.2642,145,150,0.4348,False,True,identical,False,,0.85,transformed
BW,BW_E015,W3,planning_suite,blocksworld,665,768,0.2428,145,144,0.3478,False,False,identical,False,,0.85,answer_mismatch
BW,BW_E015,W4,planning_suite,blocksworld,665,1021,0.172,145,166,0.1739,False,True,identical,False,,0.85,transformed
BW,BW_E015,W5,planning_suite,blocksworld,665,661,0.8054,145,144,0.9211,False,False,different,False,,0.85,transformed
BW,BW_E015,W6,planning_suite,blocksworld,665,665,1.0,145,145,1.0,True,True,different,False,BW_010,0.85,identical_to_canonical
BW,BW_E017,W1,planning_suite,blocksworld,653,783,0.2131,142,143,0.4327,False,True,identical,False,,0.85,transformed
BW,BW_E017,W2,planning_suite,blocksworld,653,725,0.2642,142,154,0.4286,False,True,identical,False,,0.85,transformed
BW,BW_E017,W3,planning_suite,blocksworld,653,698,0.2576,142,132,0.3482,False,False,identical,False,,0.85,answer_mismatch
BW,BW_E017,W4,planning_suite,blocksworld,653,1043,0.171,142,168,0.1728,False,True,identical,False,,0.85,transformed
BW,BW_E017,W5,planning_suite,blocksworld,653,636,0.8285,142,138,0.9079,False,False,different,False,,0.85,transformed
BW,BW_E017,W6,planning_suite,blocksworld,653,653,1.0,142,142,1.0,True,True,different,False,BW_010,0.85,identical_to_canonical
BW,BW_E019,W1,planning_suite,blocksworld,655,780,0.3638,143,144,0.4135,False,True,identical,False,,0.85,transformed
BW,BW_E019,W2,planning_suite,blocksworld,655,723,0.2467,143,155,0.4444,False,True,identical,False,,0.85,transformed
BW,BW_E019,W3,planning_suite,blocksworld,655,739,0.3544,143,138,0.3604,False,False,identical,False,,0.85,answer_mismatch
BW,BW_E019,W4,planning_suite,blocksworld,655,1030,0.1804,143,167,0.1677,False,True,identical,False,,0.85,transformed
BW,BW_E019,W5,planning_suite,blocksworld,655,676,0.7468,143,148,0.8701,False,False,different,False,,0.85,transformed
BW,BW_E019,W6,planning_suite,blocksworld,655,655,1.0,143,143,1.0,True,True,different,False,BW_120,0.85,identical_to_canonical
BW,BW_E100,W1,planning_suite,blocksworld,700,827,0.2004,154,155,0.4381,False,True,identical,False,,0.85,transformed
BW,BW_E100,W2,planning_suite,blocksworld,700,723,0.2558,154,155,0.4194,False,True,identical,False,,0.85,transformed
BW,BW_E100,W3,planning_suite,blocksworld,700,767,0.2372,154,146,0.3478,False,False,identical,False,,0.85,answer_mismatch
BW,BW_E100,W4,planning_suite,blocksworld,700,1030,0.1676,154,167,0.1728,False,True,identical,False,,0.85,transformed
BW,BW_E100,W5,planning_suite,blocksworld,700,671,0.8038,154,147,0.9342,False,False,different,False,,0.85,transformed
BW,BW_E100,W6,planning_suite,blocksworld,700,656,0.8097,154,144,0.973,False,False,different,True,BW_010,0.85,near_duplicate
BW,MBW_001,W1,planning_suite,mystery_blocksworld,631,664,0.4278,130,129,0.75,False,True,identical,False,,0.85,transformed
BW,MBW_001,W2,planning_suite,mystery_blocksworld,631,894,0.0603,130,215,0.5568,False,True,identical,False,,0.85,transformed
BW,MBW_001,W3,planning_suite,mystery_blocksworld,631,845,0.0515,130,138,0.41,False,False,identical,False,,0.85,answer_mismatch
BW,MBW_001,W4,planning_suite,mystery_blocksworld,631,1217,0.0065,130,178,0.1648,False,True,identical,False,,0.85,transformed
BW,MBW_001,W5,planning_suite,mystery_blocksworld,631,749,0.6928,130,154,0.9067,False,False,different,False,,0.85,transformed
BW,MBW_001,W6,planning_suite,mystery_blocksworld,631,631,1.0,130,130,1.0,True,True,different,False,MBW_185,0.85,identical_to_canonical
BW,MBW_002,W1,planning_suite,mystery_blocksworld,614,648,0.2171,126,126,0.7403,False,True,identical,False,,0.85,transformed
BW,MBW_002,W2,planning_suite,mystery_blocksworld,614,827,0.2554,126,205,0.5783,False,True,identical,False,,0.85,transformed
BW,MBW_002,W3,planning_suite,mystery_blocksworld,614,801,0.2191,126,132,0.4316,False,False,identical,False,,0.85,answer_mismatch
BW,MBW_002,W4,planning_suite,mystery_blocksworld,614,1177,0.1541,126,174,0.1716,False,True,identical,False,,0.85,transformed
BW,MBW_002,W5,planning_suite,mystery_blocksworld,614,614,0.8388,126,126,1.0,False,False,different,False,,0.85,transformed
BW,MBW_002,W6,planning_suite,mystery_blocksworld,614,614,0.8876,126,126,0.7407,False,False,different,False,,0.85,transformed
BW,MBW_010,W1,planning_suite,mystery_blocksworld,584,618,0.6955,118,118,0.726,False,True,identical,False,,0.85,transformed
BW,MBW_010,W2,planning_suite,mystery_blocksworld,584,771,0.0458,118,181,0.5823,False,True,identical,False,,0.85,transformed
BW,MBW_010,W3,planning_suite,mystery_blocksworld,584,736,0.047,118,122,0.4713,False,False,identical,False,,0.85,answer_mismatch
BW,MBW_010,W4,planning_suite,mystery_blocksworld,584,1097,0.0071,118,166,0.1698,False,True,identical,False,,0.85,transformed
BW,MBW_010,W5,planning_suite,mystery_blocksworld,584,584,0.5223,118,118,1.0,False,False,different,False,,0.85,transformed
BW,MBW_010,W6,planning_suite,mystery_blocksworld,584,584,0.4229,118,118,0.7945,False,False,different,False,,0.85,transformed
BW,MBW_014,W1,planning_suite,mystery_blocksworld,553,587,0.2316,110,110,0.7143,False,True,identical,False,,0.85,transformed
BW,MBW_014,W2,planning_suite,mystery_blocksworld,553,715,0.2934,110,157,0.5921,False,True,identical,False,,0.85,transformed
BW,MBW_014,W3,planning_suite,mystery_blocksworld,553,658,0.2576,110,112,0.5125,False,False,identical,False,,0.85,answer_mismatch
BW,MBW_014,W4,planning_suite,mystery_blocksworld,553,1017,0.1605,110,158,0.1667,False,True,identical,False,,0.85,transformed
BW,MBW_014,W5,planning_suite,mystery_blocksworld,553,553,0.8409,110,110,1.0,False,False,different,False,,0.85,transformed
BW,MBW_014,W6,planning_suite,mystery_blocksworld,553,553,0.7432,110,110,0.875,False,False,different,True,,0.85,near_duplicate
BW,MBW_037,W1,planning_suite,mystery_blocksworld,569,603,0.6382,114,114,0.7222,False,True,identical,False,,0.85,transformed
BW,MBW_037,W2,planning_suite,mystery_blocksworld,569,743,0.2637,114,169,0.5897,False,True,identical,False,,0.85,transformed
BW,MBW_037,W3,planning_suite,mystery_blocksworld,569,692,0.2443,114,117,0.4881,False,False,identical,False,,0.85,answer_mismatch
BW,MBW_037,W4,planning_suite,mystery_blocksworld,569,1057,0.1501,114,162,0.1677,False,True,identical,False,,0.85,transformed
BW,MBW_037,W5,planning_suite,mystery_blocksworld,569,569,0.7926,114,114,1.0,False,False,different,False,,0.85,transformed
BW,MBW_037,W6,planning_suite,mystery_blocksworld,569,569,0.9402,114,114,0.8261,False,False,different,False,,0.85,transformed
BW,MBW_10,W1,planning_suite,mystery_blocksworld,586,695,0.5199,118,138,0.6,False,True,identical,False,,0.85,transformed
BW,MBW_10,W2,planning_suite,mystery_blocksworld,586,811,0.0444,118,179,0.5556,False,True,identical,False,,0.85,transformed
BW,MBW_10,W3,planning_suite,mystery_blocksworld,586,742,0.0512,118,123,0.4713,False,False,identical,False,,0.85,answer_mismatch
BW,MBW_10,W4,planning_suite,mystery_blocksworld,586,1145,0.0058,118,169,0.1595,False,True,identical,False,,0.85,transformed
BW,MBW_10,W5,planning_suite,mystery_blocksworld,586,695,0.5902,118,139,0.8971,False,False,different,False,,0.85,transformed
BW,MBW_10,W6,planning_suite,mystery_blocksworld,586,586,1.0,118,118,1.0,True,True,different,False,,0.85,identical_to_canonical
BW,MBW_100,W1,planning_suite,mystery_blocksworld,571,600,0.2289,114,114,0.7971,False,True,identical,False,,0.85,transformed
BW,MBW_100,W2,planning_suite,mystery_blocksworld,571,782,0.272,114,167,0.5625,False,True,identical,False,,0.85,transformed
BW,MBW_100,W3,planning_suite,mystery_blocksworld,571,703,0.2433,114,118,0.4881,False,False,identical,False,,0.85,answer_mismatch
BW,MBW_100,W4,planning_suite,mystery_blocksworld,571,1057,0.1548,114,162,0.1603,False,True,identical,False,,0.85,transformed
BW,MBW_100,W5,planning_suite,mystery_blocksworld,571,677,0.9022,114,134,0.8955,False,False,different,False,,0.85,transformed
BW,MBW_100,W6,planning_suite,mystery_blocksworld,571,571,1.0,114,114,1.0,True,True,different,False,,0.85,identical_to_canonical
BW,MBW_127,W1,planning_suite,mystery_blocksworld,586,620,0.2222,118,118,0.7297,False,True,identical,False,,0.85,transformed
BW,MBW_127,W2,planning_suite,mystery_blocksworld,586,810,0.2636,118,179,0.561,False,True,identical,False,,0.85,transformed
BW,MBW_127,W3,planning_suite,mystery_blocksworld,586,720,0.2435,118,123,0.4659,False,False,identical,False,,0.85,answer_mismatch
BW,MBW_127,W4,planning_suite,mystery_blocksworld,586,1097,0.1497,118,166,0.1615,False,True,identical,False,,0.85,transformed
BW,MBW_127,W5,planning_suite,mystery_blocksworld,586,695,0.9024,118,139,0.8986,False,False,different,False,,0.85,transformed
BW,MBW_127,W6,planning_suite,mystery_blocksworld,586,586,1.0,118,118,1.0,True,True,different,False,,0.85,identical_to_canonical
BW,MBW_185,W1,planning_suite,mystery_blocksworld,661,695,0.556,138,138,0.759,False,True,identical,False,,0.85,transformed
BW,MBW_185,W2,planning_suite,mystery_blocksworld,661,951,0.2246,138,239,0.5495,False,True,identical,False,,0.85,transformed
BW,MBW_185,W3,planning_suite,mystery_blocksworld,661,906,0.2004,138,148,0.3832,False,False,identical,False,,0.85,answer_mismatch
BW,MBW_185,W4,planning_suite,mystery_blocksworld,661,1297,0.1379,138,186,0.1676,False,True,identical,False,,0.85,transformed
BW,MBW_185,W5,planning_suite,mystery_blocksworld,661,785,0.9032,138,164,0.9103,False,False,different,False,,0.85,transformed
BW,MBW_185,W6,planning_suite,mystery_blocksworld,661,661,1.0,138,138,1.0,True,True,different,False,MBW_001,0.85,identical_to_canonical
BW,MBW_495,W1,planning_suite,mystery_blocksworld,584,618,0.228,118,118,0.7297,False,True,identical,False,,0.85,transformed
BW,MBW_495,W2,planning_suite,mystery_blocksworld,584,771,0.2716,118,181,0.5875,False,True,identical,False,,0.85,transformed
BW,MBW_495,W3,planning_suite,mystery_blocksworld,584,736,0.2318,118,122,0.4659,False,False,identical,False,,0.85,answer_mismatch
BW,MBW_495,W4,planning_suite,mystery_blocksworld,584,1097,0.1487,118,166,0.1688,False,True,identical,False,,0.85,transformed
BW,MBW_495,W5,planning_suite,mystery_blocksworld,584,584,0.7894,118,118,1.0,False,False,different,False,,0.85,transformed
BW,MBW_495,W6,planning_suite,mystery_blocksworld,584,584,0.6969,118,118,0.7945,False,False,different,False,,0.85,transformed
BW,BW_496,W1,planning_suite,blocksworld,821,1052,0.2007,189,209,0.3852,False,True,identical,False,,0.85,transformed
BW,BW_496,W2,planning_suite,blocksworld,821,789,0.4037,189,217,0.5567,False,True,identical,False,,0.85,transformed
BW,BW_496,W3,planning_suite,blocksworld,821,994,0.5543,189,189,0.5315,False,False,identical,False,,0.85,answer_mismatch
BW,BW_496,W4,planning_suite,blocksworld,821,1038,0.0549,189,148,0.1033,False,True,identical,False,,0.85,transformed
BW,BW_496,W5,planning_suite,blocksworld,821,1058,0.5162,189,243,0.9213,False,False,different,False,,0.85,transformed
BW,BW_496,W6,planning_suite,blocksworld,821,838,0.7221,189,193,0.9011,False,False,different,True,BW_001,0.85,near_duplicate
BW,BW_497,W1,planning_suite,blocksworld,613,835,0.0539,133,153,0.2869,False,True,identical,False,,0.85,transformed
BW,BW_497,W2,planning_suite,blocksworld,613,549,0.5594,133,121,0.5802,False,True,identical,False,,0.85,transformed
BW,BW_497,W3,planning_suite,blocksworld,613,690,0.7015,133,133,0.7692,False,False,identical,False,,0.85,answer_mismatch
BW,BW_497,W4,planning_suite,blocksworld,613,790,0.0285,133,116,0.0764,False,True,identical,False,,0.85,transformed
BW,BW_497,W5,planning_suite,blocksworld,613,674,0.7863,133,147,0.9178,False,False,different,False,,0.85,transformed
BW,BW_497,W6,planning_suite,blocksworld,613,630,0.8463,133,137,0.8421,False,False,different,False,BW_010,0.85,near_duplicate
BW,BW_498,W1,planning_suite,blocksworld,795,642,0.6639,182,146,0.5657,False,True,identical,False,,0.85,transformed
BW,BW_498,W2,planning_suite,blocksworld,795,759,0.4183,182,205,0.5579,False,True,identical,False,,0.85,transformed
BW,BW_498,W3,planning_suite,blocksworld,795,936,0.4125,182,182,0.5514,False,False,identical,False,,0.85,answer_mismatch
BW,BW_498,W4,planning_suite,blocksworld,795,1007,0.0222,182,144,0.1006,False,True,identical,False,,0.85,transformed
BW,BW_498,W5,planning_suite,blocksworld,795,1010,0.7579,182,231,0.9195,False,False,different,False,,0.85,transformed
BW,BW_498,W6,planning_suite,blocksworld,795,812,0.748,182,186,0.8462,False,False,different,False,BW_001,0.85,near_duplicate
BW,BW_499,W1,planning_suite,blocksworld,665,736,0.07,147,151,0.3417,False,True,identical,False,,0.85,transformed
BW,BW_499,W2,planning_suite,blocksworld,665,609,0.5102,147,145,0.5833,False,True,identical,False,,0.85,transformed
BW,BW_499,W3,planning_suite,blocksworld,665,724,0.7243,147,147,0.6782,False,False,identical,False,,0.85,answer_mismatch
BW,BW_499,W4,planning_suite,blocksworld,665,852,0.0264,147,124,0.0844,False,True,identical,False,,0.85,transformed
BW,BW_499,W5,planning_suite,blocksworld,665,770,0.708,147,171,0.9342,False,False,different,False,,0.85,transformed
BW,BW_499,W6,planning_suite,blocksworld,665,682,0.7854,147,151,0.8734,False,False,different,True,BW_001,0.85,near_duplicate
BW,BW_500,W1,planning_suite,blocksworld,743,1023,0.0442,168,189,0.3094,False,True,identical,False,,0.85,transformed
BW,BW_500,W2,planning_suite,blocksworld,743,699,0.4508,168,181,0.5778,False,True,identical,False,,0.85,transformed
BW,BW_500,W3,planning_suite,blocksworld,743,840,0.5597,168,168,0.596,False,False,identical,False,,0.85,answer_mismatch
BW,BW_500,W4,planning_suite,blocksworld,743,945,0.0237,168,136,0.0947,False,True,identical,False,,0.85,transformed
BW,BW_500,W5,planning_suite,blocksworld,743,914,0.6252,168,207,0.939,False,False,different,False,,0.85,transformed
BW,BW_500,W6,planning_suite,blocksworld,743,760,0.7718,168,172,0.8721,False,False,different,True,BW_001,0.85,near_duplicate
BW,BW_501,W1,planning_suite,blocksworld,743,874,0.0284,168,168,0.3106,False,True,identical,False,,0.85,transformed
BW,BW_501,W2,planning_suite,blocksworld,743,699,0.4508,168,181,0.5604,False,True,identical,False,,0.85,transformed
BW,BW_501,W3,planning_suite,blocksworld,743,852,0.5567,168,168,0.596,False,False,identical,False,,0.85,answer_mismatch
BW,BW_501,W4,planning_suite,blocksworld,743,945,0.0237,168,136,0.0947,False,True,identical,False,,0.85,transformed
BW,BW_501,W5,planning_suite,blocksworld,743,914,0.659,168,207,0.9157,False,False,different,False,,0.85,transformed
BW,BW_501,W6,planning_suite,blocksworld,743,760,0.7585,168,172,0.809,False,False,different,False,BW_001,0.85,near_duplicate
BW,BW_502,W1,planning_suite,blocksworld,639,856,0.0482,140,157,0.2636,False,True,identical,False,,0.85,transformed
BW,BW_502,W2,planning_suite,blocksworld,639,579,0.5337,140,133,0.5714,False,True,identical,False,,0.85,transformed
BW,BW_502,W3,planning_suite,blocksworld,639,690,0.6877,140,140,0.7143,False,False,identical,False,,0.85,answer_mismatch
BW,BW_502,W4,planning_suite,blocksworld,639,821,0.0274,140,120,0.08,False,True,identical,False,,0.85,transformed
BW,BW_502,W5,planning_suite,blocksworld,639,722,0.7436,140,159,0.9079,False,False,different,False,,0.85,transformed
BW,BW_502,W6,planning_suite,blocksworld,639,656,0.8124,140,144,0.825,False,False,different,False,BW_001,0.85,near_duplicate
BW,BW_503,W1,planning_suite,blocksworld,847,1110,0.139,196,206,0.2838,False,True,identical,False,,0.85,transformed
BW,BW_503,W2,planning_suite,blocksworld,847,819,0.3902,196,229,0.5714,False,True,identical,False,,0.85,transformed
BW,BW_503,W3,planning_suite,blocksworld,847,1024,0.4906,196,196,0.513,False,False,identical,False,,0.85,answer_mismatch
BW,BW_503,W4,planning_suite,blocksworld,847,1069,0.0532,196,152,0.1058,False,True,identical,False,,0.85,transformed
BW,BW_503,W5,planning_suite,blocksworld,847,1106,0.5049,196,255,0.9444,False,False,different,False,,0.85,transformed
BW,BW_503,W6,planning_suite,blocksworld,847,864,0.7762,196,200,0.9451,False,False,different,True,BW_001,0.85,near_duplicate
BW,BW_504,W1,planning_suite,blocksworld,717,903,0.0346,161,162,0.2537,False,True,identical,False,,0.85,transformed
BW,BW_504,W2,planning_suite,blocksworld,717,669,0.469,161,169,0.5618,False,True,identical,False,,0.85,transformed
BW,BW_504,W3,planning_suite,blocksworld,717,808,0.4721,161,161,0.6211,False,False,identical,False,,0.85,answer_mismatch
BW,BW_504,W4,planning_suite,blocksworld,717,914,0.0245,161,132,0.0915,False,True,identical,False,,0.85,transformed
BW,BW_504,W5,planning_suite,blocksworld,717,866,0.6545,161,195,0.9136,False,False,different,False,,0.85,transformed
BW,BW_504,W6,planning_suite,blocksworld,717,734,0.7829,161,165,0.8046,False,False,different,False,BW_001,0.85,near_duplicate
BW,BW_505,W1,planning_suite,blocksworld,665,886,0.0645,147,171,0.3154,False,True,identical,False,,0.85,transformed
BW,BW_505,W2,planning_suite,blocksworld,665,609,0.5102,147,145,0.5882,False,True,identical,False,,0.85,transformed
BW,BW_505,W3,planning_suite,blocksworld,665,711,0.6439,147,147,0.6818,False,False,identical,False,,0.85,answer_mismatch
BW,BW_505,W4,planning_suite,blocksworld,665,852,0.0264,147,124,0.0839,False,True,identical,False,,0.85,transformed
BW,BW_505,W5,planning_suite,blocksworld,665,770,0.722,147,171,0.9351,False,False,different,False,,0.85,transformed
BW,BW_505,W6,planning_suite,blocksworld,665,682,0.781,147,151,0.875,False,False,different,True,BW_001,0.85,near_duplicate
BW,BW_506,W1,planning_suite,blocksworld,613,721,0.1454,133,152,0.4412,False,True,identical,False,,0.85,transformed
BW,BW_506,W2,planning_suite,blocksworld,613,549,0.5594,133,121,0.5802,False,True,identical,False,,0.85,transformed
BW,BW_506,W3,planning_suite,blocksworld,613,635,0.7099,133,133,0.7692,False,False,identical,False,,0.85,answer_mismatch
BW,BW_506,W4,planning_suite,blocksworld,613,790,0.0285,133,116,0.0764,False,True,identical,False,,0.85,transformed
BW,BW_506,W5,planning_suite,blocksworld,613,674,0.8345,133,147,0.9178,False,False,different,False,,0.85,transformed
BW,BW_506,W6,planning_suite,blocksworld,613,630,0.8463,133,137,0.88,False,False,different,True,BW_010,0.85,near_duplicate
BW,BW_507,W1,planning_suite,blocksworld,613,840,0.0385,133,146,0.2705,False,True,identical,False,,0.85,transformed
BW,BW_507,W2,planning_suite,blocksworld,613,549,0.5594,133,121,0.5802,False,True,identical,False,,0.85,transformed
BW,BW_507,W3,planning_suite,blocksworld,613,635,0.734,133,133,0.7692,False,False,identical,False,,0.85,answer_mismatch
BW,BW_507,W4,planning_suite,blocksworld,613,790,0.0285,133,116,0.0764,False,True,identical,False,,0.85,transformed
BW,BW_507,W5,planning_suite,blocksworld,613,674,0.791,133,147,0.9178,False,False,different,False,,0.85,transformed
BW,BW_507,W6,planning_suite,blocksworld,613,630,0.8479,133,137,0.8421,False,False,different,False,BW_010,0.85,near_duplicate
BW,BW_508,W1,planning_suite,blocksworld,665,797,0.0534,147,158,0.3966,False,True,identical,False,,0.85,transformed
BW,BW_508,W2,planning_suite,blocksworld,665,609,0.5102,147,145,0.5698,False,True,identical,False,,0.85,transformed
BW,BW_508,W3,planning_suite,blocksworld,665,709,0.6448,147,147,0.6818,False,False,identical,False,,0.85,answer_mismatch
BW,BW_508,W4,planning_suite,blocksworld,665,852,0.0264,147,124,0.0839,False,True,identical,False,,0.85,transformed
BW,BW_508,W5,planning_suite,blocksworld,665,770,0.7596,147,171,0.9103,False,False,different,False,,0.85,transformed
BW,BW_508,W6,planning_suite,blocksworld,665,682,0.781,147,151,0.8861,False,False,different,True,BW_001,0.85,near_duplicate
BW,BW_509,W1,planning_suite,blocksworld,665,857,0.2865,147,176,0.4732,False,True,identical,False,,0.85,transformed
BW,BW_509,W2,planning_suite,blocksworld,665,609,0.5102,147,145,0.5698,False,True,identical,False,,0.85,transformed
BW,BW_509,W3,planning_suite,blocksworld,665,717,0.7323,147,147,0.6818,False,False,identical,False,,0.85,answer_mismatch
BW,BW_509,W4,planning_suite,blocksworld,665,852,0.0264,147,124,0.0839,False,True,identical,False,,0.85,transformed
BW,BW_509,W5,planning_suite,blocksworld,665,770,0.761,147,171,0.9103,False,False,different,False,,0.85,transformed
BW,BW_509,W6,planning_suite,blocksworld,665,682,0.781,147,151,0.7857,False,False,different,False,BW_001,0.85,near_duplicate
BW,BW_510,W1,planning_suite,blocksworld,717,881,0.2103,161,181,0.4016,False,True,identical,False,,0.85,transformed
BW,BW_510,W2,planning_suite,blocksworld,717,669,0.469,161,169,0.5618,False,True,identical,False,,0.85,transformed
BW,BW_510,W3,planning_suite,blocksworld,717,815,0.5509,161,161,0.6211,False,False,identical,False,,0.85,answer_mismatch
BW,BW_510,W4,planning_suite,blocksworld,717,914,0.0245,161,132,0.0915,False,True,identical,False,,0.85,transformed
BW,BW_510,W5,planning_suite,blocksworld,717,866,0.6545,161,195,0.9136,False,False,different,False,,0.85,transformed
BW,BW_510,W6,planning_suite,blocksworld,717,734,0.7292,161,165,0.7444,False,False,different,False,BW_001,0.85,near_duplicate
BW,BW_511,W1,planning_suite,blocksworld,639,803,0.0458,140,151,0.28,False,True,identical,False,,0.85,transformed
BW,BW_511,W2,planning_suite,blocksworld,639,579,0.5337,140,133,0.5714,False,True,identical,False,,0.85,transformed
BW,BW_511,W3,planning_suite,blocksworld,639,679,0.7678,140,140,0.7143,False,False,identical,False,,0.85,answer_mismatch
BW,BW_511,W4,planning_suite,blocksworld,639,821,0.0274,140,120,0.08,False,True,identical,False,,0.85,transformed
BW,BW_511,W5,planning_suite,blocksworld,639,722,0.7553,140,159,0.9079,False,False,different,False,,0.85,transformed
BW,BW_511,W6,planning_suite,blocksworld,639,656,0.8124,140,144,0.7805,False,False,different,False,BW_001,0.85,near_duplicate
BW,BW_512,W1,planning_suite,blocksworld,691,955,0.0462,154,178,0.2774,False,True,identical,False,,0.85,transformed
BW,BW_512,W2,planning_suite,blocksworld,691,639,0.4887,154,157,0.5682,False,True,identical,False,,0.85,transformed
BW,BW_512,W3,planning_suite,blocksworld,691,810,0.6089,154,154,0.6522,False,False,identical,False,,0.85,answer_mismatch
BW,BW_512,W4,planning_suite,blocksworld,691,883,0.0254,154,128,0.0875,False,True,identical,False,,0.85,transformed
BW,BW_512,W5,planning_suite,blocksworld,691,818,0.7833,154,183,0.9125,False,False,different,False,,0.85,transformed
BW,BW_512,W6,planning_suite,blocksworld,691,708,0.7748,154,158,0.8118,False,False,different,False,BW_001,0.85,near_duplicate
BW,BW_513,W1,planning_suite,blocksworld,717,852,0.0841,161,177,0.4348,False,True,identical,False,,0.85,transformed
BW,BW_513,W2,planning_suite,blocksworld,717,669,0.469,161,169,0.5795,False,True,identical,False,,0.85,transformed
BW,BW_513,W3,planning_suite,blocksworld,717,840,0.5382,161,161,0.6211,False,False,identical,False,,0.85,answer_mismatch
BW,BW_513,W4,planning_suite,blocksworld,717,914,0.0245,161,132,0.0915,False,True,identical,False,,0.85,transformed
BW,BW_513,W5,planning_suite,blocksworld,717,866,0.6545,161,195,0.9375,False,False,different,False,,0.85,transformed
BW,BW_513,W6,planning_suite,blocksworld,717,734,0.8091,161,165,0.869,False,False,different,True,BW_001,0.85,near_duplicate
BW,BW_514,W1,planning_suite,blocksworld,691,888,0.0621,154,172,0.3387,False,True,identical,False,,0.85,transformed
BW,BW_514,W2,planning_suite,blocksworld,691,639,0.4887,154,157,0.5632,False,True,identical,False,,0.85,transformed
